NODE_ID|NODE_NM|NODE_ENM|NODE_SNM|POSX|POSY|NODE_KIND|NODE_TYPE|SEQ|ADM_DSTRT_CD|USE_YN|ETL_TYPE|ETL_DATE
AP3020000925| 학하네거리|||227442.87885500|315993.00628100|3701|3601|75|3020052000|T|0602|2019-12-31 02:47:02
AP3023001117| 장동교부근|||239617.98348800|324124.28352200|3701|3601|1130|3023052500|T|0602|2019-12-31 02:47:02
AP3020001245| 공군대학아파트입구|||230246.88317700|324518.90445700|3701|3601|1132|3020055000|T|0602|2019-12-31 02:47:02
AP4425001107| 왕대2리정류장|||224688.50004200|306318.61775900|3701|3601|1134|4425031000|T|0602|2019-12-31 02:47:02
AP3020001248| 산너머남촌|||231069.70127600|321110.78449400|3701|3601|1136|3020055000|T|0602|2019-12-31 02:47:02
AP3023001119| |||238388.70003400|326960.79358500|3701|3601|1138|3023055000|T|0602|2019-12-31 02:47:02
AP3020001252|학하동 368||학하지구|228278.90984100|314967.17599900|3701|3601|3628|3020053000|T|0602|2019-12-31 02:47:02
AP3011001204|이사1교|||239869.93640000|309080.93770000|3701|3607|1145|30110000  |T|0602|2019-12-31 02:47:02
AP3023001124|성서1교|||237416.57970000|325776.57740000|3701|3607|1152|30230000  |T|0602|2019-12-31 02:47:02
AP3023001126|판암IC|||242231.64320000|313118.51000000|3701|3607|1189|30230520  |T|0602|2019-12-31 02:47:02
AP3023001128|대전시-연기군 경계|||226565.33060000|325005.64740000|3701|3607|1303|30230520  |T|0602|2019-12-31 02:47:02
AP3023001130|신규노드2|||234552.18160000|316579.34660000|3701|3607|1312|30230520  |T|0602|2019-12-31 02:47:02
FP3011000029|구완터널|||239122.12070000|309031.05630000|3701|3607|1144|30110000  |T|0602|2019-12-31 02:47:02
FP3017000225|원내교|||228841.25150000|310530.12120000|3701|3607|1147|30170000  |T|0602|2019-12-31 02:47:02
FP3023000037|신탄진IC교|||237646.12340000|326921.22770000|3701|3607|1142|30230520  |T|0602|2019-12-31 02:47:02
FP3023000039|신탄진IC교|||237642.83200000|326875.91950000|3701|3607|1150|30230520  |T|0602|2019-12-31 02:47:02
FP3023000041|성서1교|||237405.94080000|325705.99190000|3701|3607|1153|30230520  |T|0602|2019-12-31 02:47:02
FP3023000043|회덕JC|||237793.89710000|323622.60490000|3701|3607|1155|30230520  |T|0602|2019-12-31 02:47:02
FP3023000045|회덕JC|||237521.05470000|322700.29550000|3701|3607|1157|30230520  |T|0602|2019-12-31 02:47:02
FP3023000047|신대천교|||237514.49870000|322613.97450000|3701|3607|1159|30230520  |T|0602|2019-12-31 02:47:02
FP3023000049|신대철교|||237534.68080000|322290.68990000|3701|3607|1161|30230520  |T|0602|2019-12-31 02:47:02
FP3023000051|대전IC교|||240481.72260000|318469.78860000|3701|3607|1163|30230520  |T|0602|2019-12-31 02:47:02
FP3023000053|대전IC|||240391.94670000|318322.26040000|3701|3607|1165|30230520  |T|0602|2019-12-31 02:47:02
FP3023000055|가양대교|||241033.99320000|317690.30670000|3701|3607|1167|30230520  |T|0602|2019-12-31 02:47:02
FP3023000057|대전터널|||242039.20860000|316766.10270000|3701|3607|1169|30230520  |T|0602|2019-12-31 02:47:02
FP3023000059|비룡교|||242587.07550000|316547.84010000|3701|3607|1171|30230520  |T|0602|2019-12-31 02:47:02
FP3023000061|비룡JCT교|||243189.24600000|316468.91870000|3701|3607|1173|30230520  |T|0602|2019-12-31 02:47:02
FP3023000063|비룡JC|||243284.92370000|316055.73310000|3701|3607|1175|30230520  |T|0602|2019-12-31 02:47:02
FP3023000065|비룡IC|||243247.84360000|315777.92020000|3701|3607|1177|30230520  |T|0602|2019-12-31 02:47:02
FP3023000067|세천3교|||243177.99350000|315259.33290000|3701|3607|1179|30230520  |T|0602|2019-12-31 02:47:02
FP3023000069|판암IC|||242543.19920000|313617.83700000|3701|3607|1182|30230520  |T|0602|2019-12-31 02:47:02
FP3023000071|판암IC|||242311.02310000|313342.01740000|3701|3607|1184|30230520  |T|0602|2019-12-31 02:47:02
FP3023000073|판암CI교|||242320.06950000|313237.01840000|3701|3607|1186|30230520  |T|0602|2019-12-31 02:47:02
FP3023000075|삼정교|||242334.65810000|313221.08680000|3701|3607|1188|30230520  |T|0602|2019-12-31 02:47:02
FP3023000077|가오교|||241402.50500000|312204.32960000|3701|3607|1191|30230520  |T|0602|2019-12-31 02:47:02
FP3023000079|대벌3교|||241366.50810000|310457.88530000|3701|3607|1193|30230520  |T|0602|2019-12-31 02:47:02
FP3023000081|대벌2교|||241133.16750000|310019.99050000|3701|3607|1195|30230520  |T|0602|2019-12-31 02:47:02
FP3023000083|대벌2교|||241013.71800000|309903.32320000|3701|3607|1197|30230520  |T|0602|2019-12-31 02:47:02
FP3023000085|산내JCT교|||240717.66140000|309695.70480000|3701|3607|1199|30230520  |T|0602|2019-12-31 02:47:02
FP3023000087|산내JC|||240907.72020000|308925.35190000|3701|3607|1201|30230520  |T|0602|2019-12-31 02:47:02
FP3023000089|산내JC|||241117.15750000|308761.36170000|3701|3607|1203|30230520  |T|0602|2019-12-31 02:47:02
FP3023000091|이사2교|||239965.51700000|309127.82640000|3701|3607|1205|30230520  |T|0602|2019-12-31 02:47:02
FP3023000093|산내IC|||239617.09940000|309034.23750000|3701|3607|1207|30230520  |T|0602|2019-12-31 02:47:02
FP3023000095|구완터널|||238500.09150000|309039.22420000|3701|3607|1209|30230520  |T|0602|2019-12-31 02:47:02
FP3023000097|구완2교|||237808.18890000|308962.62000000|3701|3607|1211|30230520  |T|0602|2019-12-31 02:47:02
FP3023000099|무수4교|||237289.90580000|308877.40830000|3701|3607|1213|30230520  |T|0602|2019-12-31 02:47:02
FP3023000101|무수3교|||236648.17920000|308771.05040000|3701|3607|1215|30230520  |T|0602|2019-12-31 02:47:02
FP3023000103|무수2교|||236240.57510000|308708.92010000|3701|3607|1218|30230520  |T|0602|2019-12-31 02:47:02
FP3023000105|무수1교|||235636.82580000|308900.88610000|3701|3607|1220|30230520  |T|0602|2019-12-31 02:47:02
FP3023000107|안영2터널|||234329.71580000|309588.93300000|3701|3607|1222|30230520  |T|0602|2019-12-31 02:47:02
FP3023000109|안영IC|||234112.11600000|309590.31030000|3701|3607|1224|30230520  |T|0602|2019-12-31 02:47:02
FP3023000111|안영IC교|||233871.17420000|309607.57390000|3701|3607|1226|30230520  |T|0602|2019-12-31 02:47:02
AP2504003339|유성고속터미널| ||230124.71227762|317539.04797788|3701|3607|2524|30200117  |T|0602|2019-12-31 02:47:02
AP2504003337|한국과학기술원| ||232676.89337008|318386.28729694|3701|3607|2518|30200124  |T|0602|2019-12-31 02:47:02
AP2504003335|장대네거리| ||230089.77815415|317892.69929062|3701|3607|2514|30200117  |T|0602|2019-12-31 02:47:02
AP2504003333|장터길네거리|Jangteogil 4(ne)-geori|장터길4|230151.62505248|317278.92949227|3701|3607|2512|30200111  |T|0602|2019-12-31 02:47:02
AP2504003331|유성네거리| ||230506.71927131|317085.64764683|3701|3607|2509|30200111  |T|0602|2019-12-31 02:47:02
AP2504003329|지족동| ||228906.28125000|319969.18750000|3701|3607|2501|30200120  |T|0602|2019-12-31 02:47:02
AP2504003327|충열사| ||231730.53185042|321857.80492550|3701|3607|2499|30200128  |T|0602|2019-12-31 02:47:02
AP2504003325|충남대학교| ||230821.78258502|317917.31852566|3701|3607|2484|30200122  |T|0602|2019-12-31 02:47:02
AP2504003323|유성유스호스텔| ||226982.46415628|316100.10682803|3701|3607|2481|30200113  |T|0602|2019-12-31 02:47:02
AP2504003321|탑립육교| ||235278.67187500|323389.09375000|3701|3607|2473|30200143  |T|0602|2019-12-31 02:47:02
AP2504003319|유성여고| ||229029.07960813|319597.93857594|3701|3607|2469|30200120  |T|0602|2019-12-31 02:47:02
AP2504003317|통신학교입구| ||230974.61239122|322410.53611419|3701|3607|2460|30200125  |T|0602|2019-12-31 02:47:02
AP2504003315|진잠동사무소| ||228305.18750000|310957.81250000|3701|3607|2456|30200101  |T|0602|2019-12-31 02:47:02
AP2504003313|학하교| ||228249.16335771|315346.21332700|3701|3607|2453|30200105  |T|0602|2019-12-31 02:47:02
AP2504003311|전민네거리| ||236235.82842170|322301.28749467|3701|3607|2448|30200141  |T|0602|2019-12-31 02:47:02
AP2504003309|학하동| ||228205.49966923|315241.17776260|3701|3607|2443|30200105  |T|0602|2019-12-31 02:47:02
AP2504003307|성북1통| ||225485.92291489|312687.81471977|3701|3607|2408|30200107  |T|0602|2019-12-31 02:47:02
AP2504003305|성북3통마을회관| ||226860.23501626|310473.82641993|3701|3607|2398|30200107  |T|0602|2019-12-31 02:47:02
AP2504003303|양새터골| ||224382.49241318|311349.15574943|3701|3607|2395|30200108  |T|0602|2019-12-31 02:47:02
AP2504003301|성북1통신뜸앞| ||226269.50909519|312021.00628468|3701|3607|2390|30200107  |T|0602|2019-12-31 02:47:02
AP2504003299|성북2통마을회관앞| ||226328.89093170|311858.14255240|3701|3607|2388|30200107  |T|0602|2019-12-31 02:47:02
AP2504003297|성북2통동구나무| ||226351.34544038|311657.08738785|3701|3607|2375|30200107  |T|0602|2019-12-31 02:47:02
AP2504003295|용머리| ||228191.23437500|312931.00000000|3701|3607|2370|30200103  |T|0602|2019-12-31 02:47:02
AP2504003293|성북2통마을회관앞| ||226324.81475329|311850.63598363|3701|3607|2368|30200107  |T|0602|2019-12-31 02:47:02
AP2504003291|성북1통신뜸앞| ||226261.73606313|312009.13738339|3701|3607|2358|30200107  |T|0602|2019-12-31 02:47:02
AP2504003289|영고개| ||226296.11488214|308445.80935073|3701|3607|2353|30200110  |T|0602|2019-12-31 02:47:02
AP2504003287|용담리| ||225438.23630421|324693.75639464|3701|3607|2347|44730340  |T|0602|2019-12-31 02:47:02
AP2504003285|양새터골| ||224372.02823427|311373.88180023|3701|3607|2342|30200108  |T|0602|2019-12-31 02:47:02
AP2504003283|성북3통마을회관| ||226867.63613517|310463.55528859|3701|3607|2337|30200107  |T|0602|2019-12-31 02:47:02
AP2504003281|성북3통| ||226953.96394309|310311.57543322|3701|3607|2329|30200107  |T|0602|2019-12-31 02:47:02
AP2504003279|신흥교| ||230782.71540979|315900.27048070|3701|3607|2317|30200114  |T|0602|2019-12-31 02:47:02
AP2504003277|용계동| ||229611.72625800|314711.54527262|3701|3607|2306|30110124  |T|0602|2019-12-31 02:47:02
AP2504003275|용계동/정수마을| ||229627.23790980|314332.52445694|3701|3607|2300|30110124  |T|0602|2019-12-31 02:47:02
AP2504003273|원촌동| ||236381.49055267|320120.95657661|3701|3607|2295|30200142  |T|0602|2019-12-31 02:47:02
AP2504003271|신동리/신동2통| ||233927.97686866|330498.57464458|3701|3607|2282|30200151  |T|0602|2019-12-31 02:47:02
AP2504003269|엑스포아파트| ||236266.76301039|321827.74723483|3701|3607|2276|30200141  |T|0602|2019-12-31 02:47:02
AP2504003267|우주통신연구소| ||230620.98437500|319665.96875000|3701|3607|2273|30200121  |T|0602|2019-12-31 02:47:02
AP2504003265|양지마을| ||231040.88519396|314629.45092776|3701|3607|2267|30170115  |T|0602|2019-12-31 02:47:02
AP2504003263|용계동| ||229597.64674924|314700.21413335|3701|3607|2258|30110124  |T|0602|2019-12-31 02:47:02
AP2504003261|신협연수원| ||227154.69128789|317453.49171998|3701|3607|2255|30200113  |T|0602|2019-12-31 02:47:02
AP2504003259|송정동| ||222634.96767617|309219.92734342|3701|3607|2249|30200109  |T|0602|2019-12-31 02:47:02
AP2504003257|대덕테크노밸리1,2단지| ||234139.11599360|324518.27945374|3701|3607|2245|30200146  |T|0602|2019-12-31 02:47:02
AP2504003255|원신흥동| ||231083.81450798|315463.25900427|3701|3607|2238|30200114  |T|0602|2019-12-31 02:47:02
AP2504003253|양촌| ||230240.56728832|315474.54577381|3701|3607|2232|30200114  |T|0602|2019-12-31 02:47:02
AP2504003251|외삼네거리| ||227568.44565698|322306.69900377|3701|3607|2219|30200138  |T|0602|2019-12-31 02:47:02
AP2504003248|수운교입구| ||230533.36468882|323612.55463928|3701|3607|2208|30200135  |T|0602|2019-12-31 02:47:02
AP2504003246|신성동| ||231356.61017208|320477.09875774|3701|3607|2190|30200125  |T|0602|2019-12-31 02:47:02
AP2503000071|좌안도로삼거리|Jwaandoro 3(sam)-geori|좌안도로3|235195.92283600|314586.24854400|3701|3601|591|30170109  |T|0602|2019-12-31 02:47:02
AP2503000069|영화기계제작소3|Yeonghwa Machine Factory 3(sam)-geori|영화기계제작|235928.30494500|315426.49036200|3701|3601|548|30170105  |T|0602|2019-12-31 02:47:02
AP2503000067|유천초교삼거리|Yucheon Primary School 3(sam)-geori|유천초교3|233458.92947000|312810.52223000|3701|3601|697|30170103  |T|0602|2019-12-31 02:47:02
AP2503000065|귀빈장(단)|Gwibinjang|귀빈장(단)|233487.14691300|313580.16213800|3701|3601|652|30170103  |T|0602|2019-12-31 02:47:02
AP2503000063|내동네거리|Nae-dong  4(ne)-geori|내동4|233751.78838000|314557.06081000|3701|3601|595|30170102  |T|0602|2019-12-31 02:47:02
AP2503000061|허룡약국네거리|Heoryong Pharmacy 4(ne)-geori|허룡약국4|234280.42428800|315135.33302400|3701|3601|562|30170108  |T|0602|2019-12-31 02:47:02
AP2503000059|백운초교(단)|Baekun Primary School|백운초교|234679.31258600|315524.23950300|3701|3601|545|30170108  |T|0602|2019-12-31 02:47:02
AP2503000057|농도원네거리|Nongdowon 4(ne)-geori|농도원4|233844.92064200|313230.14516700|3701|3601|673|30170103  |T|0602|2019-12-31 02:47:02
AP2503000055|변동네거리|Byeon-dong 4(ne)-geori|변동4|233965.15948600|313921.30889800|3701|3601|631|30170102  |T|0602|2019-12-31 02:47:02
AP2503000053|가장네거리|Gajang 4(ne)-geori|가장4|234438.78044200|314577.37113900|3701|3601|592|30170109  |T|0602|2019-12-31 02:47:02
AP2503000051|성원주유소4가|Seongwon Gas Station 4(ne)-geori|성원주유소4|234834.55571300|314960.12532800|3701|3601|569|30170105  |T|0602|2019-12-31 02:47:02
AP2503000049|도산서원네거리|Dosan Seowon 4(ne)-geori|도산서원4|235633.95693800|315733.85593700|3701|3601|533|30170105  |T|0602|2019-12-31 02:47:02
AP2503000047|수침교네거리|Suchimgyo 4(ne)-geori|수침교4|235589.65682100|314987.02573100|3701|3601|567|30170105  |T|0602|2019-12-31 02:47:02
AP2503000045|탄방네거리|Tanbang  4(ne)-geori|탄방4|234870.56688100|315710.20300900|3701|3601|534|30170106  |T|0602|2019-12-31 02:47:02
AP2503000043|동아프라자3가|Donga Plaza 3(sam)-geori|동아프라자3|233826.49685800|316375.83167000|3701|3601|502|30170112  |T|0602|2019-12-31 02:47:02
AP2503000041|갈마삼거리|Galma 3(sam)-geori|갈마3|233128.29323000|316903.02159800|3701|3601|463|30170111  |T|0602|2019-12-31 02:47:02
AP2503000039|대전일보4가|Jungdo Ilbo 4(ne)-geori|(구)중도일보4|232596.83921800|317117.15004500|3701|3601|443|30170113  |T|0602|2019-12-31 02:47:02
AP2503000037|만년교네거리|Mannyeongyo 4(ne)-geori|만년교4|231447.92667000|316751.50104000|3701|3601|480|30170113  |T|0602|2019-12-31 02:47:02
AP2503000035|모정네거리|Mojeong 4(ne)-geori|모정4|234958.16834100|317501.11726900|3701|3601|402|30170112  |T|0602|2019-12-31 02:47:02
AP2503000033|보라매네거리|Boramae  4(ne)-geori|보라매4|234303.21812000|317501.07033800|3701|3601|403|30170112  |T|0602|2019-12-31 02:47:02
AP2503000031|누리네거리|Nuri  4(ne)-geori|누리4|232995.28814300|317502.47544300|3701|3601|400|30170113  |T|0602|2019-12-31 02:47:02
AP2503000029|갑천대교네거리|Gapcheon Bridge 4(ne)-geori|갑천대교4|232268.57886000|317616.68378000|3701|3601|391|30170113  |T|0602|2019-12-31 02:47:02
AP2503000026|한아름APT3가|Hanareum APT. 3(sam)-geori|한아름A3|233522.75030000|318288.33685000|3701|3601|338|30170113  |T|0602|2019-12-31 02:47:02
AP2503000024|평송수련원4가|Pyeongsong Training Center 4(ne)-geori|평송수련원4|235256.02027300|318289.50115600|3701|3601|335|30170112  |T|0602|2019-12-31 02:47:02
AP2503000022|샘머리APT3|Saemmeori Apt 3(sam)-geori|샘머리A3|235510.82534200|317893.35240400|3701|3601|366|30170112  |T|0602|2019-12-31 02:47:02
AP2503000020|안골네거리|Angol  4(ne)-geori|안골4|233310.28497000|314851.84123000|3701|3601|575|30170110  |T|0602|2019-12-31 02:47:02
AP2503000018|큰마을네거리|Keunmaeul 4(ne)-geori|큰마을4|233746.49739400|316488.04419700|3701|3601|496|30170111  |T|0602|2019-12-31 02:47:02
AP2503000016|파랑새네거리|Parangsae 4(ne)-geori|파랑새4|233991.73863500|317040.76265300|3701|3601|449|30170112  |T|0602|2019-12-31 02:47:02
AP2503000014|정부청사역네거거|National Government Complex 4(ne)-geori|정부청사역4|233988.39786500|317503.35748200|3701|3601|399|30170112  |T|0602|2019-12-31 02:47:02
AP2503000012|만년삼거리|Mannyeon-dong 3(sam)-geori|만년3|233989.50370600|317999.97515300|3701|3601|355|30170112  |T|0602|2019-12-31 02:47:02
AP2503000010|대덕대교네거리|Daedeok Bridge 4(ne)-geori|대덕대교4|233985.14843300|318974.01143200|3701|3601|301|30170128  |T|0602|2019-12-31 02:47:02
AP2503000008|도마네거리|Doma 4(ne)-geori|도마4|234061.53451100|312545.86746800|3701|3601|703|30170103  |T|0602|2019-12-31 02:47:02
AP2503000005|정림삼거리|Jeongnim 3(sam)-geori|정림3|232480.40714800|311903.60235100|3701|3601|727|30170104  |T|0602|2019-12-31 02:47:02
AP3011000986|용문교|||241271.05098800|316206.01792200|3701|3601|77|3011056000|T|0602|2019-12-31 02:47:02
AP3011000985| 대전대학교입구|||241487.92194000|315066.87049900|3701|3601|79|3011056000|T|0602|2019-12-31 02:47:02
AP3011000983|용운주공1단지|||241598.17511900|314824.55177700|3701|3601|81|3011056000|T|0602|2019-12-31 02:47:02
AP3011000982|동중네거리|Dongjung 4(ne)-geori|동중4|239490.38314800|314566.30033700|3701|3601|83|3011051500|T|0602|2019-12-31 02:47:02
AP4373000994|이백삼거리|Ibaek 3(sam)-geori|이백3|248776.03803400|314216.60850800|3701|3601|85|4373038000|T|0602|2019-12-31 02:47:02
AP3020000919| 성북동종점|||225055.45221000|313823.55013100|3701|3601|87|3020052000|T|0602|2019-12-31 02:47:02
AP3020000917|대전지방교정청앞|||229353.88376400|312658.83788500|3701|3604|89|3020052000|T|0602|2019-12-31 02:47:02
AP3020000403|모가나무골|Moganamugol|모가나무골|228578.80029700|312432.25698100|3701|3601|91|3020052000|T|0602|2019-12-31 02:47:02
AP3017000960|가수원은아파트3단지|||231497.09700800|311883.26911500|3701|3601|93|3017059000|T|0602|2019-12-31 02:47:02
AP3017000126|가수원계룡아파트삼거리|Gasuwon Gyeryong Apartment3(sam)-geori|가수원계룡A|231381.17534900|311852.25556400|3701|3601|95|3017059000|T|0602|2019-12-31 02:47:02
AP3017000959|정림초교네거리|Jeongrim Primary School 4(Ne)-geori|정림초교4|232887.74726100|311678.96678100|3701|3601|97|3017053500|T|0602|2019-12-31 02:47:02
AP3017000976|코스모스아파트입구|||232639.45038800|311402.12590000|3701|3601|99|3017053500|T|0602|2019-12-31 02:47:02
AP4425000998| 해미르아파트|||221522.21994600|311343.17000300|3701|3601|101|4425033000|T|0602|2019-12-31 02:47:02
AP3020000913|진잠동주민센터|||228551.47151300|311334.08807400|3701|3601|103|3020052000|T|0602|2019-12-31 02:47:02
AP3017000956|코스모스아파트|||232781.66783900|311279.67249400|3701|3601|105|3017053500|T|0602|2019-12-31 02:47:02
AP4425000996| 계룡대수영장|||222108.48068600|310996.18513900|3701|3601|107|4425033000|T|0602|2019-12-31 02:47:02
AP4425000994| 신도농원정류장|||221897.93806100|310312.59974900|3701|3601|109|4425031500|T|0602|2019-12-31 02:47:02
AP4425000993| 대웅빌딩|||221792.43105800|310255.32098900|3701|3601|111|4425031500|T|0602|2019-12-31 02:47:02
AP4425000991|엄사사거리|Eomsa 4(ne)-geori|엄사4|222015.83506600|310070.29684400|3701|3601|113|4425031500|T|0602|2019-12-31 02:47:02
AP3014000993|뿌리공원입구네거리|Ppuri Park4(Ne)-geori|뿌리공원4|233977.49756500|309929.68133400|3701|3601|115|3014074000|T|0602|2019-12-31 02:47:02
AP4373000989| 옥천농협장례식장|||251116.63724600|310366.82700600|3701|3603|117|4373025000|T|0602|2019-12-31 02:47:02
AP3014000992| 효문화마을관리원|||234489.58769800|309790.31658800|3701|3603|119|3014074000|T|0602|2019-12-31 02:47:02
AP4425000989|양정삼거리|Yangjeong 3(sam)-geori|양정3|221937.49272000|309402.83117500|3701|3601|121|4425031500|T|0602|2019-12-31 02:47:02
AP4425000987|연화교차로|yeonhwa 4(ne)-geori|영화교차로|222533.86504100|309303.48267100|3701|3601|123|4425051000|T|0602|2019-12-31 02:47:02
AP3017000120|기성동보건지소|Kisungdong Public Health Center|기성동보건|231181.63630200|309146.41799200|3701|3607|125|3017059000|T|0602|2019-12-31 02:47:02
AP3017000952|괴곡동|||232936.12166000|308911.02217600|3701|3603|127|3017059000|T|0602|2019-12-31 02:47:02
AP4425000985| 금암사거리|||222761.55155500|308671.33307100|3701|3601|129|4425051000|T|0602|2019-12-31 02:47:02
AP4425000983| GS25계룡금암점|||222862.51616300|308591.56124800|3701|3601|131|4425051000|T|0602|2019-12-31 02:47:02
AP4425000981| 계룡변전사업소|||223419.99924900|308564.59596700|3701|3601|133|4425031000|T|0602|2019-12-31 02:47:02
AP4425000979||||223183.84698900|308497.14248300|3701|3601|135|4425051000|T|0602|2019-12-31 02:47:02
AP4425000977| 멍구지다리교|||223247.96624100|308442.57431800|3701|3601|137|4425051000|T|0602|2019-12-31 02:47:02
AP4425000975| 국민건강보험|||223093.82224000|308393.63501000|3701|3601|139|4425051000|T|0602|2019-12-31 02:47:02
AP4425000973| 쉐리움오피스텔|||222927.57201600|308189.34670800|3701|3601|141|4425051000|T|0602|2019-12-31 02:47:02
AP4425000971| 신도안교회|||223239.01917200|308100.20603700|3701|3601|143|4425051000|T|0602|2019-12-31 02:47:02
AP4425000970| 농소리입구|||223401.09102900|307760.36658300|3701|3601|145|4425051000|T|0602|2019-12-31 02:47:02
AP4425000969| 송광석재|||224914.64734500|307526.43359900|3701|3601|147|4425031000|T|0602|2019-12-31 02:47:02
AP4425000967| 광석교차로|||220550.40241200|307153.43936400|3701|3601|149|4425031500|T|0602|2019-12-31 02:47:02
AP3017000950|흑석네거리|Heukseok 4(ne)-geori|흑석4|230596.47463400|306335.90804500|3701|3601|151|3017060000|T|0602|2019-12-31 02:47:02
AP3014000991|정생동|||236585.54196600|305908.28910700|3701|3601|153|3014074000|T|0602|2019-12-31 02:47:02
AP3017000948|석고개저수지|||229877.96633000|305768.35833500|3701|3606|155|3017060000|T|0602|2019-12-31 02:47:02
AP4425000965| 입암저수지|||222812.24638700|304952.48045400|3701|3601|157|4425031000|T|0602|2019-12-31 02:47:02
AP4423000998| 조령리입구정류장|||224989.52343100|302706.15415100|3701|3601|159|4423038000|T|0602|2019-12-31 02:47:02
AP4423000996| 양산리마을입구|||224073.89721700|301265.53870200|3701|3601|161|4423038000|T|0602|2019-12-31 02:47:02
AP3011000979|하소동|||240355.05571700|300449.87839200|3701|3605|163|3011074000|T|0602|2019-12-31 02:47:02
AP3017000946| 장안동종점정류장|||230412.38413200|299953.21484000|3701|3601|165|3017060000|T|0602|2019-12-31 02:47:02
AP4423000995| 수락로804번길시점|||224552.54616700|299878.82452700|3701|3601|167|4423038000|T|0602|2019-12-31 02:47:02
AP4471000993|복수삼거리|Boksu 3(sam)-geori|복수3|235827.04442300|296183.42126100|3701|3601|169|4471038000|T|0602|2019-12-31 02:47:02
FP3023000119|안영1터널|||232687.45050000|310037.64590000|3701|3607|1234|30230520  |T|0602|2019-12-31 02:47:02
FP3023000121|구봉터널|||231673.22780000|310288.01590000|3701|3607|1236|30230520  |T|0602|2019-12-31 02:47:02
FP3023000123|관저3교|||230688.51890000|310441.49670000|3701|3607|1238|30230520  |T|0602|2019-12-31 02:47:02
FP3023000125|관저2교|||229986.10170000|310464.87990000|3701|3607|1240|30230520  |T|0602|2019-12-31 02:47:02
FP3023000127|관저1교|||229732.99910000|310464.07270000|3701|3607|1242|30230520  |T|0602|2019-12-31 02:47:02
FP3023000129|관저1교|||229634.46540000|310462.56330000|3701|3607|1244|30230520  |T|0602|2019-12-31 02:47:02
FP3023000131|서대전IC교|||229445.87810000|310464.09030000|3701|3607|1246|30230520  |T|0602|2019-12-31 02:47:02
FP3023000133|서대전IC교|||229377.34850000|310464.23650000|3701|3607|1248|30230520  |T|0602|2019-12-31 02:47:02
FP3023000135|서대전IC|||229007.70850000|310170.70450000|3701|3607|1250|30230520  |T|0602|2019-12-31 02:47:02
FP3023000137|원내교|||228840.78330000|310529.99380000|3701|3607|1252|30230520  |T|0602|2019-12-31 02:47:02
FP3023000139|서대전JC|||228528.75130000|310704.45590000|3701|3607|1254|30230520  |T|0602|2019-12-31 02:47:02
FP3023000142|서대전JCT교|||228381.82720000|310750.43540000|3701|3607|1257|30230520  |T|0602|2019-12-31 02:47:02
FP3023000144|서대전JC|||228242.14140000|311162.38700000|3701|3607|1259|30230520  |T|0602|2019-12-31 02:47:02
FP3023000146|학하2교|||228000.98810000|314656.85760000|3701|3607|1261|30230520  |T|0602|2019-12-31 02:47:02
FP3023000148|학하1교|||228267.65830000|315177.70430000|3701|3607|1263|30230520  |T|0602|2019-12-31 02:47:02
FP3023000150|학하천교|||228494.43350000|315626.56490000|3701|3607|1265|30230520  |T|0602|2019-12-31 02:47:02
FP3023000152|목동육교|||228710.78980000|316058.86490000|3701|3607|1267|30230520  |T|0602|2019-12-31 02:47:02
FP3023000154|학하교|||228785.06400000|316205.31050000|3701|3607|1269|30230520  |T|0602|2019-12-31 02:47:02
FP3023000156|구암교|||229234.00910000|317219.55820000|3701|3607|1271|30230520  |T|0602|2019-12-31 02:47:02
FP3023000158|유성천교|||229531.98720000|317924.89600000|3701|3607|1273|30230520  |T|0602|2019-12-31 02:47:02
FP3023000160|유성IC|||229608.97010000|318514.54250000|3701|3607|1275|30230520  |T|0602|2019-12-31 02:47:02
FP3023000162|유성분기점|||230355.52520000|320980.94490000|3701|3607|1277|30230520  |T|0602|2019-12-31 02:47:02
FP3023000164|유성분기점|||230747.53540000|321687.27200000|3701|3607|1279|30230520  |T|0602|2019-12-31 02:47:02
FP3023000166|유성터널|||228540.08740000|321883.92980000|3701|3607|1281|30230520  |T|0602|2019-12-31 02:47:02
FP3023000168|대덕밸리IC|||234138.61720000|323977.79920000|3701|3607|1283|30230520  |T|0602|2019-12-31 02:47:02
FP3023000170|석봉육교|||237502.87230000|327970.93690000|3701|3607|1285|30230520  |T|0602|2019-12-31 02:47:02
FP3023000172|석봉교|||237474.12970000|328111.84850000|3701|3607|1287|30230520  |T|0602|2019-12-31 02:47:02
FP3023000174|신상2교|||244676.64680000|317097.41470000|3701|3607|1289|30230520  |T|0602|2019-12-31 02:47:02
FP3023000176|구완1교|||237572.03830000|308923.66560000|3701|3607|1291|30230520  |T|0602|2019-12-31 02:47:02
FP3023000178|구도1교|||241782.40190000|308258.17890000|3701|3607|1279|30230520  |T|0602|2019-12-31 02:47:02
FP3023000181|남대전IC2교|||242478.30610000|307754.05070000|3701|3607|1282|30230520  |T|0602|2019-12-31 02:47:02
FP3023000183|남대전IC|||242619.02900000|307528.92880000|3701|3607|1284|30230520  |T|0602|2019-12-31 02:47:02
AP3020001170| 스마트시티2단지정류장|||235034.19185400|320007.75846800|3701|3601|993|3020055000|T|0602|2019-12-31 02:47:02
AP3020001174| 죽전교|||229061.58804400|320388.15187900|3701|3601|995|3020054700|T|0602|2019-12-31 02:47:02
