t,x,y,status,evt,x_pred,y_pred,status_pred,evt_pred
0.052,-0.15104106,0.33345136,True,1,-0.15104106,0.33345136,True,1
0.054,-0.1504197,0.35714164,True,1,-0.1504197,0.35714164,True,1
0.056,-0.14348657,0.3613482,True,1,-0.14348657,0.3613482,True,1
0.058,-0.15001519,0.35981184,True,1,-0.15001519,0.35981184,True,1
0.06,-0.14377926,0.34482732,True,1,-0.14377926,0.34482732,True,1
0.062,-0.14084849,0.33384323,True,1,-0.14084849,0.33384323,True,1
0.064,-0.14314234,0.32095227,True,1,-0.14314234,0.32095227,True,1
0.066,-0.10016862,0.3146016,True,1,-0.10016862,0.3146016,True,1
0.068,-0.085794784,0.31400844,True,1,-0.085794784,0.31400844,True,1
0.07,-0.090408765,0.31669515,True,1,-0.090408765,0.31669515,True,1
0.072,-0.079046406,0.30502942,True,1,-0.079046406,0.30502942,True,1
0.074,-0.06566732,0.29318282,True,1,-0.06566732,0.29318282,True,2
0.076,-0.04057484,0.25888184,True,1,-0.04057484,0.25888184,True,2
0.078,-0.05807102,0.24132924,True,2,-0.05807102,0.24132924,True,2
0.08,-0.099814676,0.18402933,True,2,-0.099814676,0.18402933,True,2
0.082,-0.13515127,-1.2741338,True,2,-0.13515127,-1.2741338,True,2
0.084,-0.14055482,-2.733501,True,2,-0.14055482,-2.733501,True,2
0.086,-0.16322216,-3.3965423,True,2,-0.16322216,-3.3965423,True,2
0.088,-0.2925712,-3.3527973,True,2,-0.2925712,-3.3527973,True,2
0.09,-0.37252873,-3.3742862,True,1,-0.37252873,-3.3742862,True,3
0.092,-0.39405546,-3.373483,True,1,-0.39405546,-3.373483,True,3
0.094,-0.40188804,-3.4085035,True,1,-0.40188804,-3.4085035,True,3
0.096,-0.4422898,-3.3359575,True,1,-0.4422898,-3.3359575,True,3
0.098,-0.46849468,-3.1762564,True,1,-0.46849468,-3.1762564,True,3
0.1,-0.46674147,-3.187609,True,1,-0.46674147,-3.187609,True,3
0.102,-0.415694,-3.3166995,True,1,-0.415694,-3.3166995,True,3
0.104,-0.35079488,-3.3798647,True,1,-0.35079488,-3.3798647,True,3
0.106,-0.3101121,-3.388207,True,1,-0.3101121,-3.388207,True,1
0.108,-0.29300487,-3.3879454,True,1,-0.29300487,-3.3879454,True,1
0.11,-0.32775122,-3.3624103,True,1,-0.32775122,-3.3624103,True,1
0.112,-0.40603626,-3.3211567,True,1,-0.40603626,-3.3211567,True,1
0.114,-0.49622816,-3.2712948,True,1,-0.49622816,-3.2712948,True,1
0.116,-0.5673438,-3.245469,True,1,-0.5673438,-3.245469,True,1
0.118,-0.59825695,-3.2457237,True,1,-0.59825695,-3.2457237,True,1
0.12,-0.6317324,-3.250086,True,1,-0.6317324,-3.250086,True,1
0.122,-0.6248596,-3.25139,True,1,-0.6248596,-3.25139,True,1
0.124,-0.59343976,-3.2508066,True,1,-0.59343976,-3.2508066,True,1
0.126,-0.54140043,-3.2574372,True,1,-0.54140043,-3.2574372,True,1
0.128,-0.4474104,-3.2662315,True,1,-0.4474104,-3.2662315,True,1
0.13,-0.39677715,-3.2418373,True,1,-0.39677715,-3.2418373,True,1
0.132,-0.3915253,-3.1882586,True,1,-0.3915253,-3.1882586,True,1
0.134,-0.46068156,-3.1369145,True,1,-0.46068156,-3.1369145,True,1
0.136,-0.5619587,-3.1110578,True,1,-0.5619587,-3.1110578,True,1
0.138,-0.6374841,-3.1192589,True,1,-0.6374841,-3.1192589,True,1
0.14,-0.6535372,-3.1481242,True,1,-0.6535372,-3.1481242,True,1
0.142,-0.62658656,-3.1897688,True,1,-0.62658656,-3.1897688,True,1
0.144,-0.6030178,-3.2219188,True,1,-0.6030178,-3.2219188,True,1
0.146,-0.6039513,-3.2314842,True,1,-0.6039513,-3.2314842,True,1
0.148,-0.58613616,-3.2312586,True,1,-0.58613616,-3.2312586,True,1
0.15,-0.58918554,-3.217226,True,1,-0.58918554,-3.217226,True,1
0.152,-0.5737256,-3.2255642,True,1,-0.5737256,-3.2255642,True,1
0.154,-0.556207,-3.2211866,True,1,-0.556207,-3.2211866,True,1
0.156,-0.5700684,-3.2192807,True,1,-0.5700684,-3.2192807,True,1
0.158,-0.5861906,-3.19272,True,1,-0.5861906,-3.19272,True,1
0.16,-0.61138225,-3.161159,True,1,-0.61138225,-3.161159,True,1
0.162,-0.62058103,-3.145429,True,1,-0.62058103,-3.145429,True,1
0.164,-0.6148644,-3.1178508,True,1,-0.6148644,-3.1178508,True,1
0.166,-0.58704436,-3.1111822,True,1,-0.58704436,-3.1111822,True,1
0.168,-0.538635,-3.120798,True,1,-0.538635,-3.120798,True,1
0.17,-0.49167156,-3.1429238,True,1,-0.49167156,-3.1429238,True,1
0.172,-0.43449318,-3.1661358,True,1,-0.43449318,-3.1661358,True,1
0.174,-0.4121409,-3.163839,True,1,-0.4121409,-3.163839,True,1
0.176,-0.41541007,-3.1739304,True,1,-0.41541007,-3.1739304,True,1
0.178,-0.43142432,-3.1801333,True,1,-0.43142432,-3.1801333,True,1
0.18,-0.47269055,-3.1926656,True,1,-0.47269055,-3.1926656,True,1
0.182,-0.5135201,-3.2135427,True,1,-0.5135201,-3.2135427,True,1
0.184,-0.53011495,-3.247652,True,1,-0.53011495,-3.247652,True,1
0.186,-0.55431765,-3.277626,True,1,-0.55431765,-3.277626,True,1
0.188,-0.5468274,-3.2854517,True,1,-0.5468274,-3.2854517,True,1
0.19,-0.53355914,-3.312672,True,1,-0.53355914,-3.312672,True,1
0.192,-0.5500255,-3.26706,True,1,-0.5500255,-3.26706,True,1
0.194,-0.5910944,-3.219443,True,1,-0.5910944,-3.219443,True,1
0.196,-0.6068286,-3.1724932,True,1,-0.6068286,-3.1724932,True,1
0.198,-0.59631026,-3.1791396,True,1,-0.59631026,-3.1791396,True,1
0.2,-0.550571,-3.1692426,True,1,-0.550571,-3.1692426,True,1
0.202,-0.45893514,-3.1474514,True,1,-0.45893514,-3.1474514,True,1
0.204,-0.37676638,-3.1217248,True,1,-0.37676638,-3.1217248,True,1
0.206,-0.35419142,-3.11802,True,1,-0.35419142,-3.11802,True,1
0.208,-0.34072968,-3.1515393,True,1,-0.34072968,-3.1515393,True,1
0.21,-0.3480994,-3.1499815,True,1,-0.3480994,-3.1499815,True,1
0.212,-0.34967953,-3.191311,True,1,-0.34967953,-3.191311,True,1
0.214,-0.34509474,-3.2218585,True,1,-0.34509474,-3.2218585,True,1
0.216,-0.34714356,-3.2440863,True,1,-0.34714356,-3.2440863,True,1
0.218,-0.3464172,-3.2701764,True,1,-0.3464172,-3.2701764,True,1
0.22,-0.34300798,-3.2747447,True,1,-0.34300798,-3.2747447,True,1
0.222,-0.3529837,-3.302454,True,1,-0.3529837,-3.302454,True,1
0.224,-0.3629925,-3.333797,True,1,-0.3629925,-3.333797,True,1
0.226,-0.36630544,-3.3331532,True,1,-0.36630544,-3.3331532,True,1
0.228,-0.3748002,-3.3561394,True,1,-0.3748002,-3.3561394,True,1
0.23,-0.35496545,-3.3456056,True,1,-0.35496545,-3.3456056,True,1
0.232,-0.33626544,-3.342247,True,1,-0.33626544,-3.342247,True,1
0.234,-0.3330916,-3.3452263,True,1,-0.3330916,-3.3452263,True,1
0.236,-0.32254213,-3.3309867,True,1,-0.32254213,-3.3309867,True,1
0.238,-0.295888,-3.3469028,True,1,-0.295888,-3.3469028,True,1
0.24,-0.3002346,-3.3054616,True,1,-0.3002346,-3.3054616,True,1
0.242,-0.2701907,-3.3144114,True,1,-0.2701907,-3.3144114,True,1
0.244,-0.24983959,-3.3051271,True,1,-0.24983959,-3.3051271,True,1
0.246,-0.2371966,-3.256073,True,1,-0.2371966,-3.256073,True,1
0.248,-0.22427258,-3.254809,True,1,-0.22427258,-3.254809,True,1
0.25,-0.20272933,-3.2102609,True,1,-0.20272933,-3.2102609,True,1
0.252,-0.19933958,-3.1640432,True,1,-0.19933958,-3.1640432,True,1
0.254,-0.19431816,-3.1160665,True,1,-0.19431816,-3.1160665,True,1
0.256,-0.20177735,-3.091822,True,1,-0.20177735,-3.091822,True,1
0.258,-0.20364434,-3.0538025,True,1,-0.20364434,-3.0538025,True,1
0.26,-0.19228199,-3.031215,True,1,-0.19228199,-3.031215,True,1
0.262,-0.19528958,-2.996634,True,1,-0.19528958,-2.996634,True,1
0.264,-0.19201458,-2.979663,True,1,-0.19201458,-2.979663,True,1
0.266,-0.19723047,-2.9581041,True,1,-0.19723047,-2.9581041,True,1
0.268,-0.21000084,-2.9542358,True,1,-0.21000084,-2.9542358,True,1
0.27,-0.22491921,-2.9202664,True,1,-0.22491921,-2.9202664,True,1
0.272,-0.260848,-2.8748744,True,1,-0.260848,-2.8748744,True,1
0.274,-0.29693332,-2.8615975,True,1,-0.29693332,-2.8615975,True,1
0.276,-0.32466096,-2.8253818,True,1,-0.32466096,-2.8253818,True,1
0.278,-0.34766865,-2.8048809,True,1,-0.34766865,-2.8048809,True,1
0.28,-0.35938203,-2.7861226,True,1,-0.35938203,-2.7861226,True,1
0.282,-0.3749665,-2.768292,True,1,-0.3749665,-2.768292,True,1
0.284,-0.43240935,-2.7772486,True,1,-0.43240935,-2.7772486,True,1
0.286,-0.48032475,-2.8020961,True,1,-0.48032475,-2.8020961,True,1
0.288,-0.51684666,-2.8123908,True,1,-0.51684666,-2.8123908,True,1
0.29,-0.54637814,-2.8016691,True,1,-0.54637814,-2.8016691,True,1
0.292,-0.56365067,-2.7948565,True,1,-0.56365067,-2.7948565,True,1
0.294,-0.56841147,-2.79269,True,1,-0.56841147,-2.79269,True,1
0.296,-0.54846776,-2.7855587,True,1,-0.54846776,-2.7855587,True,1
0.298,-0.54474646,-2.7850015,True,1,-0.54474646,-2.7850015,True,1
0.3,-0.55130327,-2.7720716,True,1,-0.55130327,-2.7720716,True,1
0.302,-0.55585986,-2.766881,True,1,-0.55585986,-2.766881,True,1
0.304,-0.526626,-2.7615504,True,1,-0.526626,-2.7615504,True,1
0.306,-0.5047424,-2.7392614,True,1,-0.5047424,-2.7392614,True,1
0.308,-0.45866188,-2.7546008,True,1,-0.45866188,-2.7546008,True,1
0.31,-0.45079723,-2.7797282,True,1,-0.45079723,-2.7797282,True,1
0.312,-0.4305132,-2.799206,True,1,-0.4305132,-2.799206,True,1
0.314,-0.4040419,-2.8034437,True,1,-0.4040419,-2.8034437,True,1
0.316,-0.38050717,-2.8154469,True,1,-0.38050717,-2.8154469,True,1
0.318,-0.3510438,-2.8308456,True,1,-0.3510438,-2.8308456,True,1
0.32,-0.31580544,-2.839847,True,1,-0.31580544,-2.839847,True,1
0.322,-0.28649473,-2.8464553,True,1,-0.28649473,-2.8464553,True,1
0.324,-0.2657459,-2.8446176,True,1,-0.2657459,-2.8446176,True,1
0.326,-0.25141,-2.8254576,True,1,-0.25141,-2.8254576,True,1
0.328,-0.26055142,-2.822275,True,1,-0.26055142,-2.822275,True,1
0.33,-0.23444279,-2.83488,True,1,-0.23444279,-2.83488,True,1
0.332,-0.2308012,-2.8421857,True,1,-0.2308012,-2.8421857,True,1
0.334,-0.19882324,-2.8696682,True,1,-0.19882324,-2.8696682,True,1
0.336,-0.17861605,-2.8766713,True,1,-0.17861605,-2.8766713,True,1
0.338,-0.1669153,-2.8815722,True,1,-0.1669153,-2.8815722,True,1
0.34,-0.14664683,-2.8748648,True,1,-0.14664683,-2.8748648,True,1
0.342,-0.13248692,-2.8588407,True,1,-0.13248692,-2.8588407,True,1
0.344,-0.11478751,-2.8607397,True,1,-0.11478751,-2.8607397,True,1
0.346,-0.12230699,-2.8107114,True,1,-0.12230699,-2.8107114,True,1
0.348,-0.12735757,-2.7976065,True,1,-0.12735757,-2.7976065,True,1
0.35,-0.12960961,-2.7928808,True,1,-0.12960961,-2.7928808,True,1
0.352,-0.15307043,-2.7560983,True,1,-0.15307043,-2.7560983,True,1
0.354,-0.16531572,-2.7684767,True,1,-0.16531572,-2.7684767,True,1
0.356,-0.17322123,-2.7425275,True,1,-0.17322123,-2.7425275,True,1
0.358,-0.22050944,-2.732128,True,1,-0.22050944,-2.732128,True,1
0.36,-0.26417163,-2.7460456,True,1,-0.26417163,-2.7460456,True,1
0.362,-0.29158324,-2.74364,True,1,-0.29158324,-2.74364,True,1
0.364,-0.33210072,-2.7594724,True,1,-0.33210072,-2.7594724,True,1
0.366,-0.33914566,-2.7779691,True,1,-0.33914566,-2.7779691,True,1
0.368,-0.35991392,-2.763857,True,1,-0.35991392,-2.763857,True,1
0.37,-0.3451453,-2.763506,True,1,-0.3451453,-2.763506,True,1
0.372,-0.35519883,-2.7703826,True,1,-0.35519883,-2.7703826,True,1
0.374,-0.3572311,-2.782022,True,1,-0.3572311,-2.782022,True,1
0.376,-0.36712515,-2.7610369,True,1,-0.36712515,-2.7610369,True,1
0.378,-0.3711139,-2.7640123,True,1,-0.3711139,-2.7640123,True,1
0.38,-0.3739212,-2.7491515,True,1,-0.3739212,-2.7491515,True,1
0.382,-0.35172254,-2.7318857,True,1,-0.35172254,-2.7318857,True,1
0.384,-0.33501983,-2.7237692,True,1,-0.33501983,-2.7237692,True,1
0.386,-0.33385685,-2.7170975,True,1,-0.33385685,-2.7170975,True,1
0.388,-0.32873917,-2.7107441,True,1,-0.32873917,-2.7107441,True,1
0.39,-0.32251588,-2.7108042,True,1,-0.32251588,-2.7108042,True,1
0.392,-0.26923776,-2.7000253,True,1,-0.26923776,-2.7000253,True,1
0.394,-0.25307375,-2.7072608,True,1,-0.25307375,-2.7072608,True,1
0.396,-0.23410246,-2.7103844,True,1,-0.23410246,-2.7103844,True,1
0.398,-0.21440479,-2.6975021,True,1,-0.21440479,-2.6975021,True,2
0.4,-0.1935247,-2.713389,True,2,-0.1935247,-2.713389,True,2
0.402,-0.30572078,-2.7456372,True,2,-0.30572078,-2.7456372,True,2
0.404,-1.5114442,-2.7150838,True,2,-1.5114442,-2.7150838,True,2
0.406,-3.2814493,-2.5440962,True,2,-3.2814493,-2.5440962,True,2
0.408,-5.156309,-1.6786503,True,2,-5.156309,-1.6786503,True,2
0.41,-6.3493195,-1.4434675,True,2,-6.3493195,-1.4434675,True,2
0.412,-6.8605905,-1.234014,True,2,-6.8605905,-1.234014,True,2
0.414,-6.6716323,-1.2303092,True,2,-6.6716323,-1.2303092,True,3
0.416,-6.65952,-1.2828037,True,3,-6.65952,-1.2828037,True,3
0.418,-6.5749497,-1.4906915,True,3,-6.5749497,-1.4906915,True,3
0.42,-6.4969482,-1.6014456,True,3,-6.4969482,-1.6014456,True,3
0.422,-6.545421,-1.5520608,True,3,-6.545421,-1.5520608,True,3
0.424,-6.811741,-1.4533994,True,3,-6.811741,-1.4533994,True,3
0.426,-7.0318065,-1.4376847,True,3,-7.0318065,-1.4376847,True,3
0.428,-7.0885553,-1.4061112,True,3,-7.0885553,-1.4061112,True,3
0.43,-7.1111274,-1.4015352,True,1,-7.1111274,-1.4015352,True,3
0.432,-7.110958,-1.4381943,True,1,-7.110958,-1.4381943,True,1
0.434,-7.128716,-1.4750818,True,1,-7.128716,-1.4750818,True,1
0.436,-7.13484,-1.4871229,True,1,-7.13484,-1.4871229,True,1
0.438,-7.11547,-1.4991329,True,1,-7.11547,-1.4991329,True,1
0.44,-7.092475,-1.5052978,True,1,-7.092475,-1.5052978,True,1
0.442,-7.073462,-1.5622758,True,1,-7.073462,-1.5622758,True,1
0.444,-7.1031237,-1.6135819,True,1,-7.1031237,-1.6135819,True,1
0.446,-7.121598,-1.6544563,True,1,-7.121598,-1.6544563,True,1
0.448,-7.128034,-1.6682651,True,1,-7.128034,-1.6682651,True,1
0.45,-7.144517,-1.6746926,True,1,-7.144517,-1.6746926,True,1
0.452,-7.164597,-1.6695303,True,1,-7.164597,-1.6695303,True,1
0.454,-7.1846457,-1.653797,True,1,-7.1846457,-1.653797,True,1
0.456,-7.194925,-1.636367,True,1,-7.194925,-1.636367,True,1
0.458,-7.1965117,-1.576605,True,1,-7.1965117,-1.576605,True,1
0.46,-7.193163,-1.5899198,True,1,-7.193163,-1.5899198,True,1
0.462,-7.2131433,-1.6062025,True,1,-7.2131433,-1.6062025,True,1
0.464,-7.226979,-1.5763152,True,1,-7.226979,-1.5763152,True,1
0.466,-7.2421556,-1.5613229,True,1,-7.2421556,-1.5613229,True,1
0.468,-7.231895,-1.5481158,True,1,-7.231895,-1.5481158,True,1
0.47,-7.2292023,-1.5502853,True,1,-7.2292023,-1.5502853,True,1
0.472,-7.2293086,-1.5538131,True,1,-7.2293086,-1.5538131,True,1
0.474,-7.231513,-1.5711246,True,1,-7.231513,-1.5711246,True,1
0.476,-7.237258,-1.584491,True,1,-7.237258,-1.584491,True,1
0.478,-7.227065,-1.6135051,True,1,-7.227065,-1.6135051,True,1
0.48,-7.23108,-1.6322119,True,1,-7.23108,-1.6322119,True,1
0.482,-7.2402945,-1.6371069,True,1,-7.2402945,-1.6371069,True,1
0.484,-7.256736,-1.6556796,True,1,-7.256736,-1.6556796,True,1
0.486,-7.275672,-1.6457028,True,1,-7.275672,-1.6457028,True,1
0.488,-7.292761,-1.6330569,True,1,-7.292761,-1.6330569,True,1
0.49,-7.2931747,-1.6069833,True,1,-7.2931747,-1.6069833,True,1
0.492,-7.27205,-1.5799723,True,1,-7.27205,-1.5799723,True,1
0.494,-7.2802606,-1.5552853,True,1,-7.2802606,-1.5552853,True,1
0.496,-7.2771316,-1.5231761,True,1,-7.2771316,-1.5231761,True,1
0.498,-7.2923493,-1.4718924,True,1,-7.2923493,-1.4718924,True,1
0.5,-7.3225303,-1.4221703,True,1,-7.3225303,-1.4221703,True,1
0.502,-7.328989,-1.4024376,True,1,-7.328989,-1.4024376,True,1
0.504,-7.3133287,-1.3977273,True,1,-7.3133287,-1.3977273,True,1
0.506,-7.272807,-1.3822868,True,1,-7.272807,-1.3822868,True,1
0.508,-7.2286706,-1.4097528,True,1,-7.2286706,-1.4097528,True,1
0.51,-7.1956835,-1.4067423,True,1,-7.1956835,-1.4067423,True,1
0.512,-7.1727195,-1.3913932,True,1,-7.1727195,-1.3913932,True,1
0.514,-7.1344733,-1.3825804,True,1,-7.1344733,-1.3825804,True,1
0.516,-7.1223397,-1.3679674,True,1,-7.1223397,-1.3679674,True,2
0.518,-7.1194654,-1.3676455,True,2,-7.1194654,-1.3676455,True,2
0.52,-7.1404324,-1.4292405,True,2,-7.1404324,-1.4292405,True,2
0.522,-7.1936693,-1.987892,True,2,-7.1936693,-1.987892,True,2
0.524,-7.2711697,-2.7608678,True,2,-7.2711697,-2.7608678,True,2
0.526,-7.260881,-3.2331538,True,2,-7.260881,-3.2331538,True,2
0.528,-7.204324,-3.0945358,True,3,-7.204324,-3.0945358,True,3
0.53,-7.171218,-2.8725038,True,3,-7.171218,-2.8725038,True,3
0.532,-7.207386,-2.6712718,True,3,-7.207386,-2.6712718,True,3
0.534,-7.3051558,-2.6159256,True,3,-7.3051558,-2.6159256,True,3
0.536,-7.3453317,-2.6699271,True,3,-7.3453317,-2.6699271,True,3
0.538,-7.324614,-2.7804322,True,3,-7.324614,-2.7804322,True,3
0.54,-7.28498,-2.8416188,True,3,-7.28498,-2.8416188,True,3
0.542,-7.2623854,-2.8783321,True,3,-7.2623854,-2.8783321,True,3
0.544,-7.245804,-2.8827283,True,3,-7.245804,-2.8827283,True,1
0.546,-7.2531796,-2.8430083,True,3,-7.2531796,-2.8430083,True,1
0.548,-7.273213,-2.7764075,True,3,-7.273213,-2.7764075,True,1
0.55,-7.282931,-2.7709465,True,3,-7.282931,-2.7709465,True,1
0.552,-7.2905145,-2.7841253,True,3,-7.2905145,-2.7841253,True,1
0.554,-7.2783394,-2.7783008,True,1,-7.2783394,-2.7783008,True,1
0.556,-7.2804737,-2.7470968,True,1,-7.2804737,-2.7470968,True,1
0.558,-7.2941017,-2.7157557,True,1,-7.2941017,-2.7157557,True,1
0.56,-7.3017077,-2.6841638,True,1,-7.3017077,-2.6841638,True,1
0.562,-7.3091474,-2.6842494,True,1,-7.3091474,-2.6842494,True,1
0.564,-7.3098583,-2.6870217,True,1,-7.3098583,-2.6870217,True,1
0.566,-7.300921,-2.6891658,True,1,-7.300921,-2.6891658,True,1
0.568,-7.2961574,-2.6900108,True,1,-7.2961574,-2.6900108,True,1
0.57,-7.2979474,-2.6800408,True,1,-7.2979474,-2.6800408,True,1
0.572,-7.2917,-2.6659188,True,1,-7.2917,-2.6659188,True,1
0.574,-7.3146152,-2.660556,True,1,-7.3146152,-2.660556,True,1
0.576,-7.324844,-2.6244233,True,1,-7.324844,-2.6244233,True,1
0.578,-7.3226323,-2.6279695,True,1,-7.3226323,-2.6279695,True,1
0.58,-7.3262906,-2.6150396,True,1,-7.3262906,-2.6150396,True,1
0.582,-7.3115306,-2.6267745,True,1,-7.3115306,-2.6267745,True,1
0.584,-7.300822,-2.6187162,True,1,-7.300822,-2.6187162,True,1
0.586,-7.294405,-2.5924482,True,1,-7.294405,-2.5924482,True,1
0.588,-7.2863693,-2.5622935,True,1,-7.2863693,-2.5622935,True,1
0.59,-7.276153,-2.5762908,True,1,-7.276153,-2.5762908,True,1
0.592,-7.2535367,-2.5830393,True,1,-7.2535367,-2.5830393,True,1
0.594,-7.233692,-2.57414,True,1,-7.233692,-2.57414,True,1
0.596,-7.219287,-2.5646067,True,1,-7.219287,-2.5646067,True,1
0.598,-7.218366,-2.5699024,True,1,-7.218366,-2.5699024,True,1
0.6,-7.2217026,-2.5763416,True,1,-7.2217026,-2.5763416,True,1
0.602,-7.230137,-2.5590847,True,1,-7.230137,-2.5590847,True,1
0.604,-7.205305,-2.568682,True,1,-7.205305,-2.568682,True,1
0.606,-7.204159,-2.5419803,True,1,-7.204159,-2.5419803,True,1
0.608,-7.193847,-2.548828,True,1,-7.193847,-2.548828,True,1
0.61,-7.1785374,-2.5381472,True,1,-7.1785374,-2.5381472,True,1
0.612,-7.180656,-2.5318704,True,1,-7.180656,-2.5318704,True,1
0.614,-7.187867,-2.4951987,True,1,-7.187867,-2.4951987,True,1
0.616,-7.1863475,-2.4784453,True,1,-7.1863475,-2.4784453,True,1
0.618,-7.1722984,-2.4993157,True,1,-7.1722984,-2.4993157,True,1
0.62,-7.1771474,-2.5036333,True,1,-7.1771474,-2.5036333,True,1
0.622,-7.175332,-2.4888802,True,1,-7.175332,-2.4888802,True,1
0.624,-7.1685867,-2.5006256,True,1,-7.1685867,-2.5006256,True,1
0.626,-7.1878033,-2.5021513,True,1,-7.1878033,-2.5021513,True,1
0.628,-7.1983914,-2.5170288,True,1,-7.1983914,-2.5170288,True,1
0.63,-7.202938,-2.51822,True,1,-7.202938,-2.51822,True,1
0.632,-7.214817,-2.529914,True,1,-7.214817,-2.529914,True,1
0.634,-7.231952,-2.548646,True,1,-7.231952,-2.548646,True,1
0.636,-7.256717,-2.56685,True,1,-7.256717,-2.56685,True,2
0.638,-7.2658334,-2.5760586,True,1,-7.2658334,-2.5760586,True,2
0.64,-7.2635775,-2.5872838,True,2,-7.2635775,-2.5872838,True,2
0.642,-6.689736,-2.4306378,True,2,-6.689736,-2.4306378,True,2
0.644,-5.7387433,-1.2757684,True,2,-5.7387433,-1.2757684,True,2
0.646,-3.593833,1.0529554,True,2,-3.593833,1.0529554,True,2
0.648,-1.9307837,3.2615378,True,2,-1.9307837,3.2615378,True,2
0.65,-1.3561403,4.1045866,True,2,-1.3561403,4.1045866,True,2
0.652,-1.1391741,4.2127066,True,2,-1.1391741,4.2127066,True,2
0.654,-0.7990182,4.6409287,True,2,-0.7990182,4.6409287,True,3
0.656,-0.6370416,5.2573667,True,2,-0.6370416,5.2573667,True,3
0.658,-0.6374043,5.0244117,True,3,-0.6374043,5.0244117,True,3
0.66,-0.6273265,4.580448,True,3,-0.6273265,4.580448,True,3
0.662,-0.58216685,4.5637116,True,3,-0.58216685,4.5637116,True,3
0.664,-0.46011075,5.0474257,True,3,-0.46011075,5.0474257,True,3
0.666,-0.22913161,5.4478865,True,3,-0.22913161,5.4478865,True,3
0.668,-0.1679538,5.522284,True,3,-0.1679538,5.522284,True,3
0.67,-0.22492214,5.451222,True,1,-0.22492214,5.451222,True,3
0.672,-0.28544065,5.3826585,True,1,-0.28544065,5.3826585,True,3
0.674,-0.287084,5.3051147,True,1,-0.287084,5.3051147,True,3
0.676,-0.2639927,5.255719,True,1,-0.2639927,5.255719,True,3
0.678,-0.17105086,5.205429,True,1,-0.17105086,5.205429,True,3
0.68,-0.11871887,5.186841,True,1,-0.11871887,5.186841,True,3
0.682,-0.051768,5.1729903,True,1,-0.051768,5.1729903,True,3
0.684,0.022448553,5.162594,True,1,0.022448553,5.162594,True,3
0.686,0.08739825,5.1640563,True,1,0.08739825,5.1640563,True,1
0.688,0.14075902,5.1449466,True,1,0.14075902,5.1449466,True,1
0.69,0.19106844,5.125919,True,1,0.19106844,5.125919,True,1
0.692,0.2133089,5.097751,True,1,0.2133089,5.097751,True,1
0.694,0.2398376,5.077502,True,1,0.2398376,5.077502,True,1
0.696,0.26044446,5.070983,True,1,0.26044446,5.070983,True,1
0.698,0.28112522,5.0646935,True,1,0.28112522,5.0646935,True,1
0.7,0.29897243,5.0652575,True,1,0.29897243,5.0652575,True,1
0.702,0.3095345,5.0726943,True,1,0.3095345,5.0726943,True,1
0.704,0.32047775,5.0806017,True,1,0.32047775,5.0806017,True,1
0.706,0.31404054,5.104388,True,1,0.31404054,5.104388,True,1
0.708,0.3040969,5.1269946,True,1,0.3040969,5.1269946,True,1
0.71,0.29821005,5.130133,True,1,0.29821005,5.130133,True,1
0.712,0.2887118,5.1360884,True,1,0.2887118,5.1360884,True,1
0.714,0.28304082,5.107644,True,1,0.28304082,5.107644,True,1
0.716,0.27274516,5.0854034,True,1,0.27274516,5.0854034,True,1
0.718,0.2673387,5.055421,True,1,0.2673387,5.055421,True,1
