t,x,y,status,evt,x_pred,y_pred,status_pred,evt_pred
0.118,-0.60520077,-0.9781117,True,1,-0.60520077,-0.9781117,True,1.0
0.12,-0.60865474,-0.9705727,True,1,-0.60865474,-0.9705727,True,1.0
0.122,-0.61007243,-0.9578111,True,1,-0.61007243,-0.9578111,True,1.0
0.124,-0.6206161,-0.9407292,True,1,-0.6206161,-0.9407292,True,1.0
0.126,-0.65514946,-0.9325281,True,1,-0.65514946,-0.9325281,True,1.0
0.128,-0.69395846,-0.937531,True,1,-0.69395846,-0.937531,True,1.0
0.13,-0.6178788,-0.91360146,True,1,-0.6178788,-0.91360146,True,1.0
0.132,-0.6239358,-0.9349308,True,1,-0.6239358,-0.9349308,True,1.0
0.134,-0.5971008,-0.92068434,True,1,-0.5971008,-0.92068434,True,1.0
0.136,-0.56660473,-0.9339682,True,1,-0.56660473,-0.9339682,True,1.0
0.138,-0.5736147,-0.91839343,True,1,-0.5736147,-0.91839343,True,1.0
0.14,-0.583817,-0.9122985,True,1,-0.583817,-0.9122985,True,1.0
0.142,-0.54776376,-0.9082893,True,1,-0.54776376,-0.9082893,True,1.0
0.144,-0.5543566,-0.90823877,True,1,-0.5543566,-0.90823877,True,1.0
0.146,-0.5543118,-0.9088728,True,1,-0.5543118,-0.9088728,True,1.0
0.148,-0.59239155,-0.86459893,True,1,-0.59239155,-0.86459893,True,1.0
0.15,-0.55290675,-0.8619385,True,1,-0.55290675,-0.8619385,True,1.0
0.152,-0.5456605,-0.84344465,True,1,-0.5456605,-0.84344465,True,1.0
0.154,-0.5339189,-0.8385924,True,1,-0.5339189,-0.8385924,True,1.0
0.156,-0.5807355,-0.85499567,True,1,-0.5807355,-0.85499567,True,1.0
0.158,-0.6110118,-0.8814796,True,1,-0.6110118,-0.8814796,True,1.0
0.16,-0.5924965,-0.8657969,True,1,-0.5924965,-0.8657969,True,1.0
0.162,-0.58416414,-0.8840224,True,1,-0.58416414,-0.8840224,True,1.0
0.164,-0.5314111,-0.89349836,True,1,-0.5314111,-0.89349836,True,1.0
0.166,-0.47775084,-0.8707454,True,1,-0.47775084,-0.8707454,True,1.0
0.168,-0.47727242,-0.8519074,True,1,-0.47727242,-0.8519074,True,1.0
0.17,-0.48993877,-0.866817,True,1,-0.48993877,-0.866817,True,1.0
0.172,-0.52491456,-0.8468091,True,1,-0.52491456,-0.8468091,True,1.0
0.174,-0.49823907,-0.80625373,True,1,-0.49823907,-0.80625373,True,1.0
0.176,-0.5010493,-0.78586763,True,1,-0.5010493,-0.78586763,True,1.0
0.178,-0.5101041,-0.77944106,True,1,-0.5101041,-0.77944106,True,1.0
0.18,-0.48555717,-0.7699302,True,1,-0.48555717,-0.7699302,True,1.0
0.182,-0.47593734,-0.76523644,True,1,-0.47593734,-0.76523644,True,1.0
0.184,-0.44706032,-0.74458873,True,1,-0.44706032,-0.74458873,True,1.0
0.186,-0.4349298,-0.73763615,True,1,-0.4349298,-0.73763615,True,1.0
0.188,-0.44873574,-0.7469789,True,1,-0.44873574,-0.7469789,True,1.0
0.19,-0.47298032,-0.72960716,True,1,-0.47298032,-0.72960716,True,1.0
0.192,-0.45954677,-0.74331784,True,1,-0.45954677,-0.74331784,True,1.0
0.194,-0.46372122,-0.7628084,True,1,-0.46372122,-0.7628084,True,1.0
0.196,-0.4669972,-0.75202656,True,1,-0.4669972,-0.75202656,True,1.0
0.198,-0.50727546,-0.74091893,True,1,-0.50727546,-0.74091893,True,1.0
0.2,-0.51542896,-0.73061067,True,1,-0.51542896,-0.73061067,True,1.0
0.202,-0.5350022,-0.6841665,True,1,-0.5350022,-0.6841665,True,1.0
0.204,-0.5215686,-0.6788174,True,1,-0.5215686,-0.6788174,True,1.0
0.206,-0.552897,-0.6806776,True,1,-0.552897,-0.6806776,True,1.0
0.208,-0.5464734,-0.6686112,True,1,-0.5464734,-0.6686112,True,1.0
0.21,-0.5437011,-0.6904763,True,1,-0.5437011,-0.6904763,True,1.0
0.212,-0.54919416,-0.6835996,True,1,-0.54919416,-0.6835996,True,1.0
0.214,-0.53115344,-0.66713315,True,1,-0.53115344,-0.66713315,True,1.0
0.216,-0.5656577,-0.6628955,True,1,-0.5656577,-0.6628955,True,1.0
0.218,-0.59329975,-0.6452019,True,1,-0.59329975,-0.6452019,True,1.0
0.22,-0.5706285,-0.67134553,True,1,-0.5706285,-0.67134553,True,1.0
0.222,-0.5883542,-0.6752993,True,1,-0.5883542,-0.6752993,True,1.0
0.224,-0.59423906,-0.68425596,True,1,-0.59423906,-0.68425596,True,1.0
0.226,-0.62120825,-0.6839535,True,1,-0.62120825,-0.6839535,True,1.0
0.228,-0.64587384,-0.6550532,True,1,-0.64587384,-0.6550532,True,1.0
0.23,-0.66405165,-0.66872305,True,1,-0.66405165,-0.66872305,True,1.0
0.232,-0.67455345,-0.6857534,True,1,-0.67455345,-0.6857534,True,1.0
0.234,-0.6510042,-0.67180455,True,1,-0.6510042,-0.67180455,True,1.0
0.236,-0.6578478,-0.66688716,True,1,-0.6578478,-0.66688716,True,1.0
0.238,-0.6827682,-0.6371428,True,1,-0.6827682,-0.6371428,True,1.0
0.24,-0.67953694,-0.6430092,True,1,-0.67953694,-0.6430092,True,1.0
0.242,-0.6577457,-0.6379275,True,1,-0.6577457,-0.6379275,True,1.0
0.244,-0.687353,-0.634422,True,1,-0.687353,-0.634422,True,1.0
0.246,-0.65210587,-0.63055384,True,1,-0.65210587,-0.63055384,True,1.0
0.248,-0.65219826,-0.6190097,True,1,-0.65219826,-0.6190097,True,1.0
0.25,-0.6290535,-0.6248858,True,1,-0.6290535,-0.6248858,True,1.0
0.252,-0.60868293,-0.61995584,True,1,-0.60868293,-0.61995584,True,1.0
0.254,-0.62439185,-0.64114803,True,1,-0.62439185,-0.64114803,True,1.0
0.256,-0.6569717,-0.63442886,True,1,-0.6569717,-0.63442886,True,1.0
0.258,-0.6806367,-0.65273696,True,1,-0.6806367,-0.65273696,True,1.0
0.26,-0.64435107,-0.6286966,True,1,-0.64435107,-0.6286966,True,1.0
0.262,-0.62472343,-0.5701511,True,1,-0.62472343,-0.5701511,True,1.0
0.264,-0.60187036,-0.5653679,True,1,-0.60187036,-0.5653679,True,1.0
0.266,-0.58787966,-0.5735729,True,1,-0.58787966,-0.5735729,True,1.0
0.268,-0.58395994,-0.5778203,True,1,-0.58395994,-0.5778203,True,1.0
0.27,-0.5795472,-0.61224866,True,1,-0.5795472,-0.61224866,True,1.0
0.272,-0.55478925,-0.60652226,True,1,-0.55478925,-0.60652226,True,1.0
0.274,-0.5462245,-0.60733813,True,1,-0.5462245,-0.60733813,True,1.0
0.276,-0.5741048,-0.5871144,True,1,-0.5741048,-0.5871144,True,1.0
0.278,-0.57045054,-0.576527,True,1,-0.57045054,-0.576527,True,1.0
0.28,-0.62040895,-0.60153973,True,1,-0.62040895,-0.60153973,True,1.0
0.282,-0.61931306,-0.6094861,True,1,-0.61931306,-0.6094861,True,1.0
0.284,-0.6196058,-0.5691787,True,1,-0.6196058,-0.5691787,True,1.0
0.286,-0.6066088,-0.5614015,True,1,-0.6066088,-0.5614015,True,1.0
0.288,-0.57740897,-0.55116034,True,1,-0.57740897,-0.55116034,True,1.0
0.29,-0.5738277,-0.5578066,True,1,-0.5738277,-0.5578066,True,1.0
0.292,-0.57640254,-0.57050794,True,1,-0.57640254,-0.57050794,True,1.0
0.294,-0.55999255,-0.5587469,True,1,-0.55999255,-0.5587469,True,1.0
0.296,-0.5276295,-0.5731878,True,1,-0.5276295,-0.5731878,True,1.0
0.298,-0.54738456,-0.5755799,True,1,-0.54738456,-0.5755799,True,1.0
0.3,-0.55604464,-0.5563733,True,1,-0.55604464,-0.5563733,True,1.0
0.302,-0.52253807,-0.5619908,True,1,-0.52253807,-0.5619908,True,1.0
0.304,-0.5108665,-0.55758685,True,1,-0.5108665,-0.55758685,True,1.0
0.306,-0.5082274,-0.5560932,True,1,-0.5082274,-0.5560932,True,1.0
0.308,-0.5423213,-0.59727585,True,1,-0.5423213,-0.59727585,True,2.0
0.31,-0.5742448,-0.6254051,True,1,-0.5742448,-0.6254051,True,2.0
0.312,-0.5846484,-0.69559985,True,2,-0.5846484,-0.69559985,True,2.0
0.314,-0.658511,-0.8209047,True,2,-0.658511,-0.8209047,True,2.0
0.316,-0.9437251,-0.9128907,True,2,-0.9437251,-0.9128907,True,2.0
0.318,-1.5108831,-1.0315999,True,2,-1.5108831,-1.0315999,True,2.0
0.32,-1.7287837,-1.1844962,True,2,-1.7287837,-1.1844962,True,2.0
0.322,-1.9798787,-1.4894488,True,2,-1.9798787,-1.4894488,True,2.0
0.324,-2.0372417,-1.7733443,True,2,-2.0372417,-1.7733443,True,2.0
0.326,-2.3451262,-1.7183801,True,2,-2.3451262,-1.7183801,True,2.0
0.328,-2.6720557,-1.7229464,True,2,-2.6720557,-1.7229464,True,2.0
0.33,-2.853192,-1.7662255,True,2,-2.853192,-1.7662255,True,2.0
0.332,-2.9270186,-1.7865989,True,2,-2.9270186,-1.7865989,True,2.0
0.334,-2.9891233,-1.9484296,True,2,-2.9891233,-1.9484296,True,2.0
0.336,-3.1116178,-2.1819935,True,2,-3.1116178,-2.1819935,True,2.0
0.338,-3.2537217,-2.382107,True,2,-3.2537217,-2.382107,True,2.0
0.34,-3.4128306,-2.5521262,True,2,-3.4128306,-2.5521262,True,2.0
0.342,-3.6451683,-2.618755,True,2,-3.6451683,-2.618755,True,2.0
0.344,-3.8731427,-2.684938,True,2,-3.8731427,-2.684938,True,2.0
0.346,-3.9232955,-2.9550488,True,2,-3.9232955,-2.9550488,True,2.0
0.348,-4.0005703,-3.1534958,True,2,-4.0005703,-3.1534958,True,2.0
0.35,-4.0128183,-3.2315133,True,2,-4.0128183,-3.2315133,True,3.0
0.352,-4.00751,-3.318439,True,2,-4.00751,-3.318439,True,3.0
0.354,-3.9982948,-3.359782,True,2,-3.9982948,-3.359782,True,3.0
0.356,-3.9628184,-3.3668368,True,1,-3.9628184,-3.3668368,True,1.0
0.358,-3.9158237,-3.3742824,True,1,-3.9158237,-3.3742824,True,1.0
0.36,-3.8861873,-3.3787115,True,1,-3.8861873,-3.3787115,True,1.0
0.362,-3.8734937,-3.3838165,True,1,-3.8734937,-3.3838165,True,1.0
0.364,-3.9506721,-3.3955708,True,1,-3.9506721,-3.3955708,True,1.0
0.366,-3.9941788,-3.4050972,True,1,-3.9941788,-3.4050972,True,1.0
0.368,-4.0238843,-3.40634,True,1,-4.0238843,-3.40634,True,1.0
0.37,-4.1151214,-3.4117727,True,1,-4.1151214,-3.4117727,True,1.0
0.372,-4.1753716,-3.4736419,True,1,-4.1753716,-3.4736419,True,1.0
0.374,-4.194474,-3.4942098,True,1,-4.194474,-3.4942098,True,1.0
0.376,-4.201255,-3.4891973,True,1,-4.201255,-3.4891973,True,1.0
0.378,-4.209561,-3.4753785,True,1,-4.209561,-3.4753785,True,1.0
0.38,-4.199374,-3.4459083,True,1,-4.199374,-3.4459083,True,1.0
0.382,-4.259312,-3.4811642,True,1,-4.259312,-3.4811642,True,1.0
0.384,-4.279414,-3.4564452,True,1,-4.279414,-3.4564452,True,1.0
0.386,-4.2849784,-3.4686332,True,1,-4.2849784,-3.4686332,True,1.0
0.388,-4.2882853,-3.481735,True,1,-4.2882853,-3.481735,True,1.0
0.39,-4.288725,-3.4613392,True,1,-4.288725,-3.4613392,True,1.0
0.392,-4.2868676,-3.471067,True,1,-4.2868676,-3.471067,True,1.0
0.394,-4.3426633,-3.48012,True,1,-4.3426633,-3.48012,True,1.0
0.396,-4.3640113,-3.4842234,True,1,-4.3640113,-3.4842234,True,1.0
0.398,-4.4127812,-3.4573088,True,1,-4.4127812,-3.4573088,True,1.0
0.4,-4.4213333,-3.4659913,True,1,-4.4213333,-3.4659913,True,1.0
0.402,-4.3916883,-3.44775,True,1,-4.3916883,-3.44775,True,1.0
0.404,-4.3719263,-3.4223766,True,1,-4.3719263,-3.4223766,True,1.0
0.406,-4.370072,-3.4295402,True,1,-4.370072,-3.4295402,True,1.0
0.408,-4.363693,-3.4260445,True,1,-4.363693,-3.4260445,True,1.0
0.41,-4.4092865,-3.4279728,True,1,-4.4092865,-3.4279728,True,1.0
0.412,-4.4343305,-3.445424,True,1,-4.4343305,-3.445424,True,1.0
0.414,-4.4472866,-3.4387574,True,1,-4.4472866,-3.4387574,True,1.0
0.416,-4.4245706,-3.4504836,True,1,-4.4245706,-3.4504836,True,1.0
0.418,-4.412823,-3.4536953,True,1,-4.412823,-3.4536953,True,1.0
0.42,-4.4297357,-3.4707005,True,1,-4.4297357,-3.4707005,True,1.0
0.422,-4.4418817,-3.4572668,True,1,-4.4418817,-3.4572668,True,1.0
0.424,-4.4547515,-3.4830954,True,1,-4.4547515,-3.4830954,True,1.0
0.426,-4.4711995,-3.4466348,True,1,-4.4711995,-3.4466348,True,1.0
0.428,-4.441171,-3.4331274,True,1,-4.441171,-3.4331274,True,1.0
0.43,-4.46685,-3.4218447,True,1,-4.46685,-3.4218447,True,1.0
0.432,-4.457945,-3.4470422,True,1,-4.457945,-3.4470422,True,1.0
0.434,-4.439935,-3.4138255,True,1,-4.439935,-3.4138255,True,1.0
0.436,-4.4629145,-3.3690858,True,1,-4.4629145,-3.3690858,True,1.0
0.438,-4.470505,-3.3609197,True,1,-4.470505,-3.3609197,True,1.0
0.44,-4.484792,-3.3611968,True,1,-4.484792,-3.3611968,True,1.0
0.442,-4.511395,-3.3757262,True,1,-4.511395,-3.3757262,True,1.0
0.444,-4.514447,-3.4228005,True,1,-4.514447,-3.4228005,True,1.0
0.446,-4.5006948,-3.4350526,True,1,-4.5006948,-3.4350526,True,1.0
0.448,-4.5189943,-3.4632607,True,1,-4.5189943,-3.4632607,True,1.0
0.45,-4.5056376,-3.451095,True,1,-4.5056376,-3.451095,True,1.0
0.452,-4.4344196,-3.452784,True,1,-4.4344196,-3.452784,True,1.0
0.454,-4.437886,-3.4625344,True,1,-4.437886,-3.4625344,True,1.0
0.456,-4.4504566,-3.4322162,True,1,-4.4504566,-3.4322162,True,1.0
0.458,-4.421238,-3.4299827,True,1,-4.421238,-3.4299827,True,1.0
0.46,-4.419055,-3.4092999,True,1,-4.419055,-3.4092999,True,1.0
0.462,-4.3824983,-3.4506624,True,1,-4.3824983,-3.4506624,True,1.0
0.464,-4.38197,-3.425321,True,1,-4.38197,-3.425321,True,1.0
0.466,-4.389964,-3.4454203,True,1,-4.389964,-3.4454203,True,1.0
0.468,-4.389821,-3.4295714,True,1,-4.389821,-3.4295714,True,1.0
0.47,-4.3851595,-3.4072735,True,1,-4.3851595,-3.4072735,True,1.0
0.472,-4.370846,-3.3943758,True,1,-4.370846,-3.3943758,True,1.0
0.474,-4.3419814,-3.3802857,True,1,-4.3419814,-3.3802857,True,1.0
0.476,-4.3274164,-3.3628752,True,1,-4.3274164,-3.3628752,True,1.0
0.478,-4.3188934,-3.3678558,True,1,-4.3188934,-3.3678558,True,1.0
0.48,-4.3499503,-3.3837466,True,1,-4.3499503,-3.3837466,True,1.0
0.482,-4.3509035,-3.4168456,True,1,-4.3509035,-3.4168456,True,1.0
0.484,-4.3690615,-3.4067037,True,1,-4.3690615,-3.4067037,True,1.0
0.486,-4.369473,-3.4071684,True,1,-4.369473,-3.4071684,True,1.0
0.488,-4.323765,-3.36091,True,1,-4.323765,-3.36091,True,1.0
0.49,-4.2956743,-3.3423238,True,1,-4.2956743,-3.3423238,True,1.0
0.492,-4.2640185,-3.3448315,True,1,-4.2640185,-3.3448315,True,1.0
0.494,-4.268371,-3.3981194,True,1,-4.268371,-3.3981194,True,1.0
0.496,-4.268154,-3.414086,True,1,-4.268154,-3.414086,True,1.0
0.498,-4.252344,-3.436196,True,1,-4.252344,-3.436196,True,1.0
0.5,-4.2397223,-3.4055338,True,1,-4.2397223,-3.4055338,True,1.0
0.502,-4.2464232,-3.3988934,True,1,-4.2464232,-3.3988934,True,1.0
0.504,-4.2775316,-3.4267232,True,1,-4.2775316,-3.4267232,True,1.0
0.506,-4.233598,-3.4318943,True,1,-4.233598,-3.4318943,True,1.0
0.508,-4.2208405,-3.4471161,True,1,-4.2208405,-3.4471161,True,1.0
0.51,-4.217839,-3.475961,True,1,-4.217839,-3.475961,True,1.0
0.512,-4.204734,-3.4406059,True,1,-4.204734,-3.4406059,True,1.0
0.514,-4.1773224,-3.4081788,True,1,-4.1773224,-3.4081788,True,1.0
0.516,-4.152287,-3.4531255,True,1,-4.152287,-3.4531255,True,1.0
0.518,-4.136132,-3.4558015,True,1,-4.136132,-3.4558015,True,1.0
0.52,-4.142333,-3.4659212,True,1,-4.142333,-3.4659212,True,1.0
0.522,-4.1726384,-3.4571745,True,1,-4.1726384,-3.4571745,True,1.0
0.524,-4.1830187,-3.42962,True,1,-4.1830187,-3.42962,True,1.0
0.526,-4.1913633,-3.4057448,True,1,-4.1913633,-3.4057448,True,1.0
0.528,-4.213544,-3.3944836,True,1,-4.213544,-3.3944836,True,1.0
0.53,-4.231247,-3.3875127,True,1,-4.231247,-3.3875127,True,1.0
0.532,-4.234474,-3.389472,True,1,-4.234474,-3.389472,True,1.0
0.534,-4.2084203,-3.436269,True,1,-4.2084203,-3.436269,True,1.0
0.536,-4.2017517,-3.409437,True,1,-4.2017517,-3.409437,True,1.0
0.538,-4.1859756,-3.3960133,True,1,-4.1859756,-3.3960133,True,1.0
0.54,-4.168359,-3.417996,True,1,-4.168359,-3.417996,True,1.0
0.542,-4.172434,-3.3700924,True,1,-4.172434,-3.3700924,True,1.0
0.544,-4.172329,-3.377256,True,1,-4.172329,-3.377256,True,1.0
0.546,-4.185144,-3.3941588,True,1,-4.185144,-3.3941588,True,1.0
0.548,-4.183207,-3.3876555,True,1,-4.183207,-3.3876555,True,1.0
0.55,-4.1716757,-3.359919,True,1,-4.1716757,-3.359919,True,1.0
0.552,-4.155072,-3.3718581,True,1,-4.155072,-3.3718581,True,1.0
0.554,-4.137088,-3.368939,True,1,-4.137088,-3.368939,True,1.0
0.556,-4.1563973,-3.4010608,True,1,-4.1563973,-3.4010608,True,1.0
0.558,-4.1527424,-3.3887262,True,1,-4.1527424,-3.3887262,True,1.0
0.56,-4.1838665,-3.4130096,True,1,-4.1838665,-3.4130096,True,1.0
0.562,-4.234519,-3.385874,True,1,-4.234519,-3.385874,True,1.0
0.564,-4.2536216,-3.2812645,True,1,-4.2536216,-3.2812645,True,2.0
0.566,-4.256919,-3.220112,True,2,-4.256919,-3.220112,True,2.0
0.568,-4.0944653,-3.1336105,True,2,-4.0944653,-3.1336105,True,2.0
0.57,-3.5664914,-3.2258706,True,2,-3.5664914,-3.2258706,True,2.0
0.572,-3.0299149,-3.745406,True,2,-3.0299149,-3.745406,True,2.0
0.574,-2.626367,-4.049226,True,2,-2.626367,-4.049226,True,2.0
0.576,-2.3128836,-4.2914047,True,2,-2.3128836,-4.2914047,True,2.0
0.578,-1.5646144,-4.4977446,True,2,-1.5646144,-4.4977446,True,2.0
0.58,-1.5010153,-4.578021,True,2,-1.5010153,-4.578021,True,2.0
0.582,-1.0315843,-4.805129,True,2,-1.0315843,-4.805129,True,2.0
0.584,-0.78906673,-4.910122,True,2,-0.78906673,-4.910122,True,2.0
0.586,-0.40724978,-4.876582,True,2,-0.40724978,-4.876582,True,2.0
0.588,-0.119522065,-4.933162,True,2,-0.119522065,-4.933162,True,2.0
0.59,0.16556075,-4.9540577,True,2,0.16556075,-4.9540577,True,2.0
0.592,0.69986665,-5.0335884,True,2,0.69986665,-5.0335884,True,2.0
0.594,1.3558047,-5.1460114,True,2,1.3558047,-5.1460114,True,2.0
0.596,1.6153604,-5.187695,True,2,1.6153604,-5.187695,True,2.0
0.598,2.2337098,-5.5048647,True,2,2.2337098,-5.5048647,True,3.0
0.6,2.3948677,-5.6759315,True,2,2.3948677,-5.6759315,True,3.0
0.602,2.70666,-5.7183514,True,2,2.70666,-5.7183514,True,3.0
0.604,3.0378456,-5.747888,True,2,3.0378456,-5.747888,True,3.0
0.606,3.330795,-5.8229103,True,2,3.330795,-5.8229103,True,3.0
0.608,3.8346498,-5.8245416,True,2,3.8346498,-5.8245416,True,3.0
0.61,4.10835,-5.9084153,True,2,4.10835,-5.9084153,True,3.0
0.612,4.3150697,-5.9732313,True,2,4.3150697,-5.9732313,True,3.0
0.614,4.4342885,-5.9908037,True,2,4.4342885,-5.9908037,True,3.0
0.616,4.488505,-6.0756273,True,2,4.488505,-6.0756273,True,3.0
0.618,4.4831314,-6.108943,True,3,4.4831314,-6.108943,True,3.0
0.62,4.388059,-6.1773276,True,3,4.388059,-6.1773276,True,3.0
0.622,4.1663938,-6.224833,True,3,4.1663938,-6.224833,True,3.0
0.624,3.9567099,-6.183035,True,3,3.9567099,-6.183035,True,3.0
0.626,3.8211842,-6.1603417,True,3,3.8211842,-6.1603417,True,3.0
0.628,3.7954004,-6.064743,True,3,3.7954004,-6.064743,True,3.0
0.63,3.7999394,-6.009524,True,3,3.7999394,-6.009524,True,3.0
0.632,3.8833354,-5.9399757,True,1,3.8833354,-5.9399757,True,3.0
0.634,3.8993096,-5.9439235,True,1,3.8993096,-5.9439235,True,3.0
0.636,3.9013984,-5.8753858,True,1,3.9013984,-5.8753858,True,3.0
0.638,3.909833,-5.901316,True,1,3.909833,-5.901316,True,3.0
0.64,3.8903306,-5.8751407,True,1,3.8903306,-5.8751407,True,1.0
0.642,3.8449337,-5.826976,True,1,3.8449337,-5.826976,True,1.0
0.644,3.78175,-5.8774796,True,1,3.78175,-5.8774796,True,1.0
0.646,3.758611,-5.787182,True,1,3.758611,-5.787182,True,1.0
0.648,3.7395113,-5.8400016,True,1,3.7395113,-5.8400016,True,1.0
0.65,3.7281518,-5.830701,True,1,3.7281518,-5.830701,True,1.0
0.652,3.7529128,-5.8459506,True,1,3.7529128,-5.8459506,True,1.0
0.654,3.7253475,-5.8837056,True,1,3.7253475,-5.8837056,True,1.0
0.656,3.7355266,-5.821862,True,1,3.7355266,-5.821862,True,1.0
0.658,3.7004154,-5.8460813,True,1,3.7004154,-5.8460813,True,1.0
0.66,3.6609073,-5.789779,True,1,3.6609073,-5.789779,True,1.0
0.662,3.6685872,-5.790875,True,1,3.6685872,-5.790875,True,1.0
0.664,3.6809113,-5.8069887,True,1,3.6809113,-5.8069887,True,1.0
0.666,3.7234144,-5.81461,True,1,3.7234144,-5.81461,True,1.0
0.668,3.7452757,-5.8365893,True,1,3.7452757,-5.8365893,True,1.0
0.67,3.7671874,-5.8552766,True,1,3.7671874,-5.8552766,True,1.0
0.672,3.7617207,-5.8120737,True,1,3.7617207,-5.8120737,True,1.0
0.674,3.7558455,-5.795333,True,1,3.7558455,-5.795333,True,1.0
0.676,3.7656298,-5.7691827,True,1,3.7656298,-5.7691827,True,1.0
0.678,3.7897701,-5.7572436,True,1,3.7897701,-5.7572436,True,1.0
