Sequence_Name,Tag_identificator,timestamp,date_FORMAT,x_coordinate,y_coordinate,z_coordinate,activity
A01,010-000-024-033,633790226113988416,27.05.2009 14:03:31:400,3.1934401988983154,,0.1921323388814926,sitting
A01,010-000-024-033,633790226115069596,27.05.2009 14:03:31:507,3.190620422363281,1.8976783752441408,,sitting
A01,010-000-024-033,633790226116150782,27.05.2009 14:03:31:617,,,,sitting
A01,010-000-024-033,633790226117231947,27.05.2009 14:03:31:723,3.1145615577697754,2.070775985717773,0.1896834820508957,sitting
A01,010-000-024-033,633790226118313110,27.05.2009 14:03:31:830,3.400524377822876,2.009038209915161,,sitting
A01,010-000-024-033,633790226119394293,27.05.2009 14:03:31:940,3.4327335357666016,1.853931665420532,-0.1161544248461723,sitting
A01,010-000-024-033,633790226120475476,27.05.2009 14:03:32:047,3.4092276096343994,,,sitting
A01,010-000-024-033,633790226121556653,27.05.2009 14:03:32:157,3.3477911949157715,,,sitting
A01,010-000-024-033,633790226122637839,27.05.2009 14:03:32:263,,1.5950275659561155,0.2157857716083526,sitting
A01,010-000-024-033,633790226123719008,27.05.2009 14:03:32:373,3.2107508182525635,1.576977014541626,0.1970830261707306,sitting
A01,010-000-024-033,633790226124800184,27.05.2009 14:03:32:480,3.113375663757324,1.7761099338531494,,sitting
A01,010-000-024-033,633790226125881352,27.05.2009 14:03:32:587,,,,sitting
A01,010-000-024-033,633790226126962525,27.05.2009 14:03:32:697,,,-0.2092381417751312,sitting
A01,010-000-024-033,633790226128043700,27.05.2009 14:03:32:803,3.179931879043579,,,sitting
A01,010-000-024-033,633790226129124875,27.05.2009 14:03:32:913,3.302412748336792,1.7461159229278564,0.1348491609096527,sitting
A01,010-000-024-033,633790226130206058,27.05.2009 14:03:33:020,,1.7920876741409302,0.1261795312166214,sitting
A01,010-000-024-033,633790226131287233,27.05.2009 14:03:33:130,3.386410713195801,1.872696876525879,,sitting
A01,010-000-024-033,633790226132368410,27.05.2009 14:03:33:237,,1.8661668300628664,-0.12421914935112,sitting
A01,010-000-024-033,633790226133449583,27.05.2009 14:03:33:343,3.3011021614074707,,,sitting
A01,010-000-024-033,633790226134530762,27.05.2009 14:03:33:453,3.380822896957397,,,sitting
A01,010-000-024-033,633790226135611939,27.05.2009 14:03:33:560,3.4486184120178223,1.7366623878479004,,sitting
A01,010-000-024-033,633790226136693106,27.05.2009 14:03:33:670,3.44019627571106,1.719946026802063,0.0444266051054,sitting
A01,010-000-024-033,633790226137774292,27.05.2009 14:03:33:777,,1.7636592388153076,-0.0370249263942241,sitting
A01,010-000-024-033,633790226138855469,27.05.2009 14:03:33:887,3.227574110031128,1.7903172969818115,,sitting
A01,010-000-024-033,633790226139936638,27.05.2009 14:03:33:993,,1.7653793096542358,,sitting
A01,010-000-024-033,633790226141017815,27.05.2009 14:03:34:103,,,-0.1235237419605255,sitting
A01,010-000-024-033,633790226142098991,27.05.2009 14:03:34:210,,1.8229230642318728,,sitting
A01,010-000-024-033,633790226143180169,27.05.2009 14:03:34:317,3.340627193450928,,,sitting
A01,010-000-024-033,633790226144261346,27.05.2009 14:03:34:427,,,-0.1201390847563743,sitting
A01,010-000-024-033,633790226145342518,27.05.2009 14:03:34:533,,,,sitting
A01,010-000-024-033,633790226146423701,27.05.2009 14:03:34:643,3.390395402908325,,-0.1074307709932327,sitting
A01,010-000-024-033,633790226147504882,27.05.2009 14:03:34:750,3.4095375537872314,,,sitting
A01,010-000-024-033,633790226148586063,27.05.2009 14:03:34:860,,,,sitting
A01,010-000-024-033,633790226149667234,27.05.2009 14:03:34:967,,,-0.0634383410215377,sitting
A01,010-000-024-033,633790226151829576,27.05.2009 14:03:35:183,3.3318774700164795,1.9131438732147217,-0.1611876338720321,sitting
A01,010-000-024-033,633790226152910752,27.05.2009 14:03:35:290,3.3041810989379883,1.805869221687317,,sitting
A01,010-000-024-033,633790226153991929,27.05.2009 14:03:35:400,,,,sitting
A01,010-000-024-033,633790226155073104,27.05.2009 14:03:35:507,3.34793758392334,,-0.0824657678604126,sitting
A01,010-000-024-033,633790226156154269,27.05.2009 14:03:35:617,,1.8274630308151243,-0.0990526303648948,sitting
A01,010-000-024-033,633790226157235455,27.05.2009 14:03:35:723,,,,sitting
A01,010-000-024-033,633790226158316624,27.05.2009 14:03:35:830,,1.8550342321395876,-0.0783538371324539,sitting
A01,010-000-024-033,633790226159397809,27.05.2009 14:03:35:940,,1.9116923809051516,-0.1074690595269203,sitting
A01,010-000-024-033,633790226160478982,27.05.2009 14:03:36:047,3.3273792266845703,,,sitting
A01,010-000-024-033,633790226161560152,27.05.2009 14:03:36:157,3.3067269325256348,1.776176929473877,,sitting
A01,010-000-024-033,633790226162641322,27.05.2009 14:03:36:263,3.351479768753052,,,sitting
A01,010-000-024-033,633790226163722497,27.05.2009 14:03:36:373,,1.859835624694824,-0.1215938255190849,sitting
A01,010-000-024-033,633790226164803667,27.05.2009 14:03:36:480,3.2905068397521973,1.889238715171814,,sitting
A01,010-000-024-033,633790226165884834,27.05.2009 14:03:36:590,3.267408609390259,1.8224035501480105,-0.0310094375163316,sitting
A01,010-000-024-033,633790226166966005,27.05.2009 14:03:36:697,3.304255485534668,1.8727622032165527,-0.080606423318386,sitting
A01,010-000-024-033,633790226168047189,27.05.2009 14:03:36:803,3.292656183242798,,-0.1085680946707725,sitting
A01,010-000-024-033,633790226169128375,27.05.2009 14:03:36:913,,1.8730820417404173,-0.1055712401866912,sitting
A01,010-000-024-033,633790226170209556,27.05.2009 14:03:37:020,,1.892201781272888,,sitting
A01,010-000-024-033,633790226171290734,27.05.2009 14:03:37:130,3.292346239089966,1.8601405620574951,,sitting
A01,010-000-024-033,633790226172371910,27.05.2009 14:03:37:237,3.2929508686065674,,,sitting
A01,010-000-024-033,633790226173453079,27.05.2009 14:03:37:347,,,,sitting
A01,010-000-024-033,633790226174534261,27.05.2009 14:03:37:453,,,,sitting
A01,010-000-024-033,633790226175615435,27.05.2009 14:03:37:560,,,0.071178138256073,sitting
A01,010-000-024-033,633790226176696614,27.05.2009 14:03:37:670,,,,sitting
A01,010-000-024-033,633790226177777787,27.05.2009 14:03:37:777,,1.8290728330612185,0.0332409851253032,sitting
A01,010-000-024-033,633790226178858975,27.05.2009 14:03:37:887,,1.8656699657440183,,sitting
A01,010-000-024-033,633790226179940148,27.05.2009 14:03:37:993,3.4288721084594727,2.041811227798462,-0.01249058265239,sitting
A01,010-000-024-033,633790226181021341,27.05.2009 14:03:38:103,3.461481809616089,2.0026984214782715,0.0266163144260644,sitting
A01,010-000-024-033,633790226182102517,27.05.2009 14:03:38:210,,1.7731565237045288,,sitting
A01,010-000-024-033,633790226183183691,27.05.2009 14:03:38:320,,1.8273818492889404,0.0672340393066406,sitting
A01,010-000-024-033,633790226184264868,27.05.2009 14:03:38:427,,1.8419747352600095,,sitting
A01,010-000-024-033,633790226185346052,27.05.2009 14:03:38:533,3.3046998977661133,1.828080415725708,0.0771328136324882,sitting
A01,010-000-024-033,633790226186427227,27.05.2009 14:03:38:643,3.2842767238616943,,0.0780726969242096,sitting
A01,010-000-024-033,633790226187508403,27.05.2009 14:03:38:750,,,0.105627067387104,sitting
A01,010-000-024-033,633790226188589575,27.05.2009 14:03:38:860,3.378589391708374,2.0392746925354004,-0.1348618119955063,sitting
A01,010-000-024-033,633790226189670754,27.05.2009 14:03:38:967,,,0.011847399175167,sitting
A01,010-000-024-033,633790226190751934,27.05.2009 14:03:39:077,3.2218546867370605,2.0484094619750977,-0.0562092438340187,sitting
A01,010-000-024-033,633790226191833120,27.05.2009 14:03:39:183,3.164870262145996,1.9808995723724363,,sitting
A01,010-000-024-033,633790226192914292,27.05.2009 14:03:39:290,3.19939398765564,,0.1604021489620208,sitting
A01,010-000-024-033,633790226193995470,27.05.2009 14:03:39:400,3.205266237258911,,,sitting
A01,010-000-024-033,633790226195076647,27.05.2009 14:03:39:507,,,0.1243464797735214,sitting
A01,010-000-024-033,633790226196157834,27.05.2009 14:03:39:617,3.242270469665528,1.8426438570022583,0.1505612432956695,sitting
A01,010-000-024-033,633790226197238997,27.05.2009 14:03:39:723,,1.9366165399551392,,sitting
A01,010-000-024-033,633790226198320187,27.05.2009 14:03:39:833,,,0.1292287409305572,sitting
A01,010-000-024-033,633790226199401362,27.05.2009 14:03:39:940,3.338234663009644,,0.1284001618623733,sitting
A01,010-000-024-033,633790226200482532,27.05.2009 14:03:40:047,3.308803081512451,1.810190796852112,,sitting
A01,010-000-024-033,633790226201563709,27.05.2009 14:03:40:157,3.350325584411621,,0.0923494547605514,sitting
A01,010-000-024-033,633790226202644889,27.05.2009 14:03:40:263,3.2439992427825928,1.8749760389328003,0.1183153092861175,sitting
A01,010-000-024-033,633790226203726067,27.05.2009 14:03:40:373,3.266519546508789,1.9039301872253416,0.1513134092092514,sitting
A01,010-000-024-033,633790226204807255,27.05.2009 14:03:40:480,,1.741899490356445,0.1310500800609588,sitting
A01,010-000-024-033,633790226205888428,27.05.2009 14:03:40:590,,1.824437379837036,0.152711808681488,sitting
A01,010-000-024-033,633790226206969591,27.05.2009 14:03:40:697,3.360726118087769,,,sitting
A01,010-000-024-033,633790226208050765,27.05.2009 14:03:40:807,,,,sitting
A01,010-000-024-033,633790226209131935,27.05.2009 14:03:40:913,3.28564715385437,,0.0700111091136932,sitting
A01,010-000-024-033,633790226210213104,27.05.2009 14:03:41:020,,,,sitting
A01,010-000-024-033,633790226211294272,27.05.2009 14:03:41:130,,,0.0504552833735942,sitting
A01,010-000-024-033,633790226213456620,27.05.2009 14:03:41:347,,,,sitting
A01,010-000-024-033,633790226214537805,27.05.2009 14:03:41:453,3.3142457008361816,2.043866872787476,-0.0269359927624464,sitting
A01,010-000-024-033,633790226215618979,27.05.2009 14:03:41:563,,1.8012135028839111,0.1076665148139,sitting
A01,010-000-024-033,633790226216700146,27.05.2009 14:03:41:670,,1.9007892608642576,0.1305174827575683,sitting
A01,010-000-024-033,633790226217781321,27.05.2009 14:03:41:777,,2.0391955375671387,-0.0613470003008842,sitting
A01,010-000-024-033,633790226218862492,27.05.2009 14:03:41:887,,2.15081524848938,,sitting
A01,010-000-024-033,633790226219943671,27.05.2009 14:03:41:993,3.274897575378418,1.810475468635559,,sitting
A01,010-000-024-033,633790226221024840,27.05.2009 14:03:42:103,,1.8278976678848269,0.1242320761084556,sitting
A01,010-000-024-033,633790226222106016,27.05.2009 14:03:42:210,,,,sitting
A01,010-000-024-033,633790226223187184,27.05.2009 14:03:42:320,,,0.1226367875933647,sitting
A01,010-000-024-033,633790226224268353,27.05.2009 14:03:42:427,3.2938883304595947,,,sitting
A01,010-000-024-033,633790226225349525,27.05.2009 14:03:42:533,3.1342668533325195,,,sitting
A01,010-000-024-033,633790226226430698,27.05.2009 14:03:42:643,3.112879991531372,,,sitting
A01,010-000-024-033,633790226227511869,27.05.2009 14:03:42:750,3.193326950073242,2.217549085617065,-0.1533533632755279,sitting
A01,010-000-024-033,633790226228593033,27.05.2009 14:03:42:860,,,0.1882842183113098,sitting
A01,010-000-024-033,633790226229674212,27.05.2009 14:03:42:967,,,0.1646600365638733,sitting
A01,010-000-024-033,633790226230755384,27.05.2009 14:03:43:077,3.0879201889038086,1.5253745317459106,,sitting
A01,010-000-024-033,633790226231836557,27.05.2009 14:03:43:183,,,-0.0562063828110694,sitting
A01,010-000-024-033,633790226233998897,27.05.2009 14:03:43:400,,,-0.0950198471546173,sitting
A01,010-000-024-033,633790226235080076,27.05.2009 14:03:43:507,3.085146903991699,2.034057855606079,0.0288563892245292,sitting
A01,010-000-024-033,633790226236161244,27.05.2009 14:03:43:617,3.130952835083008,2.36624526977539,-0.0764188840985298,sitting
A01,010-000-024-033,633790226237242428,27.05.2009 14:03:43:723,,2.359315872192383,,sitting
A01,010-000-024-033,633790226238323609,27.05.2009 14:03:43:833,3.138254404067993,2.023455858230591,,sitting
A01,010-000-024-033,633790226239404789,27.05.2009 14:03:43:940,3.1573286056518555,,-0.2146226465702057,sitting
A01,010-000-024-033,633790226240485952,27.05.2009 14:03:44:050,,2.03140640258789,,sitting
A01,010-000-024-033,633790226241567137,27.05.2009 14:03:44:157,3.1680288314819336,,,sitting
A01,010-000-024-033,633790226242648308,27.05.2009 14:03:44:263,,1.952687740325928,-0.2711327970027923,sitting
A01,010-000-024-033,633790226243729499,27.05.2009 14:03:44:373,3.154264211654663,2.070960760116577,,sitting
A01,010-000-024-033,633790226244810672,27.05.2009 14:03:44:480,,2.0656843185424805,,sitting
A01,010-000-024-033,633790226245891857,27.05.2009 14:03:44:590,,1.838555693626404,0.0596687793731689,sitting
A01,010-000-024-033,633790226246973031,27.05.2009 14:03:44:697,,,0.0298125445842742,sitting
A01,010-000-024-033,633790226248054210,27.05.2009 14:03:44:807,3.328815698623657,,0.0640346556901931,sitting
A01,010-000-024-033,633790226249135382,27.05.2009 14:03:44:913,,1.8252201080322263,0.1304644495248794,sitting
A01,010-000-024-033,633790226250216556,27.05.2009 14:03:45:020,,,0.1340649425983429,sitting
A01,010-000-024-033,633790226251211353,27.05.2009 14:03:45:120,,,0.0963342115283012,standing up from sitting
A01,010-000-024-033,633790226252292539,27.05.2009 14:03:45:230,3.2151215076446533,1.8911821842193604,0.1091255843639373,standing up from sitting
A01,010-000-024-033,633790226253373708,27.05.2009 14:03:45:337,3.217494010925293,1.8578636646270752,,standing up from sitting
A01,010-000-024-033,633790226254454884,27.05.2009 14:03:45:447,,,,standing up from sitting
A01,010-000-024-033,633790226255536059,27.05.2009 14:03:45:553,,,0.1206062659621238,standing up from sitting
A01,010-000-024-033,633790226256617244,27.05.2009 14:03:45:663,,,,standing up from sitting
A01,010-000-024-033,633790226257698407,27.05.2009 14:03:45:770,,2.052356481552124,0.042333498597145,standing up from sitting
A01,010-000-024-033,633790226258779589,27.05.2009 14:03:45:877,,1.805995225906372,,standing up from sitting
A01,010-000-024-033,633790226259860757,27.05.2009 14:03:45:987,3.24995231628418,,,standing up from sitting
A01,010-000-024-033,633790226260941944,27.05.2009 14:03:46:093,,,,standing up from sitting
A01,010-000-024-033,633790226262023117,27.05.2009 14:03:46:203,,1.878917098045349,,standing up from sitting
A01,010-000-024-033,633790226263104294,27.05.2009 14:03:46:310,,2.0832858085632324,,standing up from sitting
A01,010-000-024-033,633790226265266643,27.05.2009 14:03:46:527,3.0941755771636963,,-0.0181890651583671,walking
A01,010-000-024-033,633790226266347819,27.05.2009 14:03:46:633,,2.1418120861053467,,walking
A01,010-000-024-033,633790226267429001,27.05.2009 14:03:46:743,,1.9306350946426392,0.1002463027834892,walking
A01,010-000-024-033,633790226268510170,27.05.2009 14:03:46:850,3.265979528427124,2.0144429206848145,,walking
A01,010-000-024-033,633790226269591354,27.05.2009 14:03:46:960,,,,walking
A01,010-000-024-033,633790226270672522,27.05.2009 14:03:47:067,,2.074358940124512,,walking
A01,010-000-024-033,633790226271753700,27.05.2009 14:03:47:177,3.3452847003936768,1.956526041030884,,walking
A01,010-000-024-033,633790226272834868,27.05.2009 14:03:47:283,,1.9377360343933103,0.1924311220645904,walking
A01,010-000-024-033,633790226273916048,27.05.2009 14:03:47:390,3.3897650241851807,,,walking
A01,010-000-024-033,633790226274997221,27.05.2009 14:03:47:500,3.2111475467681885,,,walking
A01,010-000-024-033,633790226276078401,27.05.2009 14:03:47:607,,1.966379165649414,0.1599636673927307,walking
A01,010-000-024-033,633790226277159576,27.05.2009 14:03:47:717,3.1501431465148926,1.8083082437515257,,walking
A01,010-000-024-033,633790226278240749,27.05.2009 14:03:47:823,3.1330645084381104,1.7693294286727903,-0.0225903056561946,walking
A01,010-000-024-033,633790226279321919,27.05.2009 14:03:47:933,3.1564126014709477,,,falling
A01,010-000-024-033,633790226280403094,27.05.2009 14:03:48:040,,,,falling
A01,010-000-024-033,633790226281484267,27.05.2009 14:03:48:150,,1.6947046518325806,0.0674861446022987,falling
A01,010-000-024-033,633790226282565440,27.05.2009 14:03:48:257,,,,falling
A01,010-000-024-033,633790226283646612,27.05.2009 14:03:48:363,,,0.2265777289867401,falling
A01,010-000-024-033,633790226284727786,27.05.2009 14:03:48:473,,1.6544044017791748,-0.0586519464850425,falling
A01,010-000-024-033,633790226285808960,27.05.2009 14:03:48:580,3.287583112716675,,0.0408534295856952,falling
A01,010-000-024-033,633790226286890138,27.05.2009 14:03:48:690,,1.5822453498840332,,falling
A01,010-000-024-033,633790226287971310,27.05.2009 14:03:48:797,,1.7221239805221558,,falling
A01,010-000-024-033,633790226289052487,27.05.2009 14:03:48:907,3.1189584732055664,,,lying
A01,010-000-024-033,633790226290133660,27.05.2009 14:03:49:013,,1.1352607011795044,0.6173981428146362,lying
A01,010-000-024-033,633790226291214839,27.05.2009 14:03:49:120,,,,lying
A01,010-000-024-033,633790226292296014,27.05.2009 14:03:49:230,,1.2398784160614014,0.5116674900054932,lying
A01,010-000-024-033,633790226293377179,27.05.2009 14:03:49:337,3.293236255645752,,,lying
A01,010-000-024-033,633790226294458341,27.05.2009 14:03:49:447,3.534767866134644,1.496873378753662,0.5943557024002075,lying
A01,010-000-024-033,633790226296620682,27.05.2009 14:03:49:663,3.2896153926849365,1.7962932586669922,,lying
A01,010-000-024-033,633790226297701856,27.05.2009 14:03:49:770,2.016449213027954,,,lying
A01,010-000-024-033,633790226298783032,27.05.2009 14:03:49:877,2.703768491744995,0.8548742532730103,0.0397780761122703,lying
A01,010-000-024-033,633790226300945367,27.05.2009 14:03:50:093,3.2148828506469727,1.656088948249817,0.3595704138278961,lying
A01,010-000-024-033,633790226302026540,27.05.2009 14:03:50:203,,1.4883710145950315,,lying
A01,010-000-024-033,633790226303107712,27.05.2009 14:03:50:310,3.3347625732421875,,,lying
A01,010-000-024-033,633790226304188889,27.05.2009 14:03:50:420,,,0.5356227159500122,lying
A01,010-000-024-033,633790226305270072,27.05.2009 14:03:50:527,,1.7471619844436646,0.546850323677063,lying
A01,010-000-024-033,633790226306351248,27.05.2009 14:03:50:637,3.546276807785034,,0.6092345714569092,lying
A01,010-000-024-033,633790226307432417,27.05.2009 14:03:50:743,,,0.5994439125061035,lying
A01,010-000-024-033,633790226308513587,27.05.2009 14:03:50:850,,1.2955832481384275,0.4255476891994476,lying
A01,010-000-024-033,633790226309594771,27.05.2009 14:03:50:960,3.4346907138824463,,0.2586805522441864,lying
A01,010-000-024-033,633790226310675941,27.05.2009 14:03:51:067,3.1918365955352783,,,lying
A01,010-000-024-033,633790226311757114,27.05.2009 14:03:51:177,,1.7033538818359375,0.3890827000141144,lying
A01,010-000-024-033,633790226312838279,27.05.2009 14:03:51:283,3.1545958518981934,1.331021428108215,,lying
A01,010-000-024-033,633790226315000620,27.05.2009 14:03:51:500,3.3135416507720947,,0.4705221652984619,lying
A01,010-000-024-033,633790226316081784,27.05.2009 14:03:51:607,,,,lying
A01,010-000-024-033,633790226317162966,27.05.2009 14:03:51:717,,,,lying
A01,010-000-024-033,633790226318244141,27.05.2009 14:03:51:823,,,,lying
A01,010-000-024-033,633790226319325327,27.05.2009 14:03:51:933,3.199980497360229,,0.3663186430931091,lying
A01,010-000-024-033,633790226320406501,27.05.2009 14:03:52:040,3.1565499305725098,1.5504326820373535,,lying
A01,010-000-024-033,633790226321487672,27.05.2009 14:03:52:150,,,,lying
A01,010-000-024-033,633790226322568849,27.05.2009 14:03:52:257,,,0.3725745677947998,lying
A01,010-000-024-033,633790226323650022,27.05.2009 14:03:52:367,,,0.3774579763412475,lying
A01,010-000-024-033,633790226324731190,27.05.2009 14:03:52:473,,1.4536888599395752,,lying
A01,010-000-024-033,633790226325812360,27.05.2009 14:03:52:580,3.24763560295105,,,lying
A01,010-000-024-033,633790226326893539,27.05.2009 14:03:52:690,,,0.4501826465129852,lying
A01,010-000-024-033,633790226327974715,27.05.2009 14:03:52:797,,1.3920753002166748,0.3544855415821075,lying
A01,010-000-024-033,633790226329055883,27.05.2009 14:03:52:907,,,0.3699507117271423,lying
A01,010-000-024-033,633790226330137058,27.05.2009 14:03:53:013,,,,lying
A01,010-000-024-033,633790226331218226,27.05.2009 14:03:53:123,3.2387030124664307,,,lying
A01,010-000-024-033,633790226332299406,27.05.2009 14:03:53:230,,,,lying
A01,010-000-024-033,633790226333380588,27.05.2009 14:03:53:337,3.2147905826568604,1.2342160940170288,0.3819116055965423,lying
A01,010-000-024-033,633790226334461770,27.05.2009 14:03:53:447,,1.058074712753296,,lying
A01,010-000-024-033,633790226335542940,27.05.2009 14:03:53:553,3.348459005355835,1.055511236190796,,lying
A01,010-000-024-033,633790226336624116,27.05.2009 14:03:53:663,,1.007808804512024,,lying
A01,010-000-024-033,633790226337705291,27.05.2009 14:03:53:770,,,,lying
A01,010-000-024-033,633790226338786471,27.05.2009 14:03:53:880,,1.16615092754364,,lying
A01,010-000-024-033,633790226339867646,27.05.2009 14:03:53:987,,1.360501766204834,0.5990264415740967,lying
A01,010-000-024-033,633790226340948828,27.05.2009 14:03:54:093,,1.3198221921920776,,lying
A01,010-000-024-033,633790226344192348,27.05.2009 14:03:54:420,,0.9916563034057616,0.4295285046100616,lying
A01,010-000-024-033,633790226345273529,27.05.2009 14:03:54:527,3.2507762908935547,0.9633587002754213,0.4668729603290558,lying
A01,010-000-024-033,633790226346354694,27.05.2009 14:03:54:637,,,,lying
A01,010-000-024-033,633790226347435874,27.05.2009 14:03:54:743,,,0.4246605634689331,lying
A01,010-000-024-033,633790226348517041,27.05.2009 14:03:54:853,,,0.2952426075935364,lying
A01,010-000-024-033,633790226349598223,27.05.2009 14:03:54:960,,1.5893325805664062,0.4136833846569061,lying
A01,010-000-024-033,633790226352841753,27.05.2009 14:03:55:283,,,0.6769953370094299,lying
A01,010-000-024-033,633790226353922927,27.05.2009 14:03:55:393,3.299853563308716,1.429805874824524,,lying
A01,010-000-024-033,633790226355004094,27.05.2009 14:03:55:500,,1.5285533666610718,,lying
