Sequence_Name,Tag_identificator,timestamp,date_FORMAT,x_coordinate,y_coordinate,z_coordinate,activity
A02,010-000-024-033,633790230287086524,27.05.2009 14:10:28:710,2.664573907852173,1.2038849592208862,0.2136975824832916,sitting down
A02,010-000-024-033,633790230288167694,27.05.2009 14:10:28:817,2.6648569107055664,,0.2128282040357589,sitting
A02,010-000-024-033,633790230289248870,27.05.2009 14:10:28:923,2.682870388031006,,,sitting
A02,010-000-024-033,633790230290330051,27.05.2009 14:10:29:033,,,0.1908659189939499,sitting
A02,010-000-024-033,633790230291411220,27.05.2009 14:10:29:140,2.7949860095977783,1.3712174892425537,0.1155947595834732,sitting
A02,010-000-024-033,633790230292492401,27.05.2009 14:10:29:250,,1.2154146432876587,,sitting
A02,010-000-024-033,633790230293573569,27.05.2009 14:10:29:357,2.6611328125,,,sitting
A02,010-000-024-033,633790230294654741,27.05.2009 14:10:29:467,,,,sitting
A02,010-000-024-033,633790230295735915,27.05.2009 14:10:29:573,,1.268812894821167,0.2268328368663787,sitting
A02,010-000-024-033,633790230296817101,27.05.2009 14:10:29:683,2.706343650817871,,0.2127368003129959,sitting
A02,010-000-024-033,633790230297898269,27.05.2009 14:10:29:790,,1.2459834814071655,,sitting
A02,010-000-024-033,633790230298979438,27.05.2009 14:10:29:897,,1.2276766300201416,,sitting
A02,010-000-024-033,633790230300060619,27.05.2009 14:10:30:007,,,,sitting
A02,010-000-024-033,633790230301141792,27.05.2009 14:10:30:113,2.989997148513794,1.0426305532455444,,sitting
A02,010-000-024-033,633790230302222966,27.05.2009 14:10:30:223,3.00979995727539,1.0179120302200315,,sitting
A02,010-000-024-033,633790230303304129,27.05.2009 14:10:30:330,3.0480754375457764,1.010677456855774,,sitting
A02,010-000-024-033,633790230304385298,27.05.2009 14:10:30:440,3.0645904541015625,,,sitting
A02,010-000-024-033,633790230305466479,27.05.2009 14:10:30:547,2.9810903072357178,,,sitting
A02,010-000-024-033,633790230306547654,27.05.2009 14:10:30:653,2.8494114875793457,,0.0687225610017776,sitting
A02,010-000-024-033,633790230307628837,27.05.2009 14:10:30:763,,1.0746530294418335,,sitting
A02,010-000-024-033,633790230308710015,27.05.2009 14:10:30:870,,,,sitting
A02,010-000-024-033,633790230309791193,27.05.2009 14:10:30:980,,,,sitting
A02,010-000-024-033,633790230310872366,27.05.2009 14:10:31:087,,1.131809115409851,,sitting
A02,010-000-024-033,633790230311953551,27.05.2009 14:10:31:197,3.0186922550201416,0.966988742351532,0.3175413906574249,sitting
A02,010-000-024-033,633790230313034725,27.05.2009 14:10:31:303,,,0.3177193999290466,sitting
A02,010-000-024-033,633790230314115898,27.05.2009 14:10:31:410,,,,sitting
A02,010-000-024-033,633790230315197070,27.05.2009 14:10:31:520,3.020112991333008,,,sitting
A02,010-000-024-033,633790230316278243,27.05.2009 14:10:31:627,3.0085809230804443,1.0119168758392334,,sitting
A02,010-000-024-033,633790230317359417,27.05.2009 14:10:31:737,,1.0698142051696775,0.4022822976112366,sitting
A02,010-000-024-033,633790230318440599,27.05.2009 14:10:31:843,,0.9907262921333312,,sitting
A02,010-000-024-033,633790230319521772,27.05.2009 14:10:31:953,2.994440078735352,,0.3393447399139404,sitting
A02,010-000-024-033,633790230320602943,27.05.2009 14:10:32:060,,0.9890236258506776,,sitting
A02,010-000-024-033,633790230321684106,27.05.2009 14:10:32:170,3.0087575912475586,,0.368518590927124,sitting
A02,010-000-024-033,633790230322765283,27.05.2009 14:10:32:277,,0.9810566902160645,0.4299473762512207,sitting
A02,010-000-024-033,633790230323846458,27.05.2009 14:10:32:383,,,0.4302717745304107,sitting
A02,010-000-024-033,633790230324927628,27.05.2009 14:10:32:493,3.0457563400268555,,,sitting
A02,010-000-024-033,633790230326008798,27.05.2009 14:10:32:600,,,,sitting
A02,010-000-024-033,633790230327089966,27.05.2009 14:10:32:710,,,0.5235067009925842,sitting
A02,010-000-024-033,633790230328171136,27.05.2009 14:10:32:817,,,0.6012445688247681,sitting
A02,010-000-024-033,633790230329252318,27.05.2009 14:10:32:927,3.1822073459625244,,0.5541064739227295,sitting
A02,010-000-024-033,633790230330333492,27.05.2009 14:10:33:033,,0.9809064865112304,,sitting
A02,010-000-024-033,633790230331414675,27.05.2009 14:10:33:140,,0.9728918671607972,,sitting
A02,010-000-024-033,633790230332495852,27.05.2009 14:10:33:250,,,0.8599953055381775,sitting
A02,010-000-024-033,633790230333577034,27.05.2009 14:10:33:357,,1.1314609050750732,,sitting
A02,010-000-024-033,633790230334658220,27.05.2009 14:10:33:467,,1.103499174118042,0.918970227241516,sitting
A02,010-000-024-033,633790230335739394,27.05.2009 14:10:33:573,3.1435935497283936,0.9989233016967772,0.6000785827636719,sitting
A02,010-000-024-033,633790230336820575,27.05.2009 14:10:33:683,,,,sitting
A02,010-000-024-033,633790230337901759,27.05.2009 14:10:33:790,,1.118244767189026,0.3530052304267883,sitting
A02,010-000-024-033,633790230338982928,27.05.2009 14:10:33:897,2.901896476745605,1.090315818786621,,sitting
A02,010-000-024-033,633790230340064103,27.05.2009 14:10:34:007,2.9008665084838867,1.1629374027252195,0.3990203738212585,sitting
A02,010-000-024-033,633790230341067893,27.05.2009 14:10:34:107,,1.16156268119812,,sitting
A02,010-000-024-033,633790230342149062,27.05.2009 14:10:34:213,2.930060148239136,1.24342942237854,,sitting
A02,010-000-024-033,633790230343230230,27.05.2009 14:10:34:323,2.862205266952514,,,sitting
A02,010-000-024-033,633790230344311421,27.05.2009 14:10:34:430,,1.1059154272079468,,sitting
A02,010-000-024-033,633790230345392591,27.05.2009 14:10:34:540,2.931292772293091,1.1440250873565674,,sitting
A02,010-000-024-033,633790230346473770,27.05.2009 14:10:34:647,2.701823711395264,,0.4239357411861419,sitting
A02,010-000-024-033,633790230347554943,27.05.2009 14:10:34:757,,,,sitting
A02,010-000-024-033,633790230348636128,27.05.2009 14:10:34:863,2.617730140686035,,,sitting
A02,010-000-024-033,633790230349717294,27.05.2009 14:10:34:973,2.63978910446167,1.3405970335006714,0.1850202828645706,sitting
A02,010-000-024-033,633790230350798463,27.05.2009 14:10:35:080,,,,sitting
A02,010-000-024-033,633790230351879635,27.05.2009 14:10:35:187,,1.3695659637451172,0.1712202578783035,sitting
A02,010-000-024-033,633790230352960820,27.05.2009 14:10:35:297,,,,sitting
A02,010-000-024-033,633790230354041996,27.05.2009 14:10:35:403,2.887471914291382,,,sitting
A02,010-000-024-033,633790230355123176,27.05.2009 14:10:35:513,,1.3704606294631958,-0.1370563358068466,sitting
A02,010-000-024-033,633790230356204351,27.05.2009 14:10:35:620,,1.4406487941741943,,sitting
A02,010-000-024-033,633790230358366703,27.05.2009 14:10:35:837,2.9898769855499268,,,sitting
A02,010-000-024-033,633790230359447891,27.05.2009 14:10:35:943,2.9380462169647217,,0.0596031993627548,sitting
A02,010-000-024-033,633790230360529055,27.05.2009 14:10:36:053,,1.4583271741867063,,sitting
A02,010-000-024-033,633790230361610233,27.05.2009 14:10:36:160,2.931457996368408,,0.0360006913542747,sitting
A02,010-000-024-033,633790230362691405,27.05.2009 14:10:36:270,,,0.004291009157896,sitting
A02,010-000-024-033,633790230363772584,27.05.2009 14:10:36:377,2.9299707412719727,,0.1746623963117599,sitting
A02,010-000-024-033,633790230364853753,27.05.2009 14:10:36:487,,1.3736330270767212,0.0520588010549545,sitting
A02,010-000-024-033,633790230365934934,27.05.2009 14:10:36:593,2.9289278984069824,,,sitting
A02,010-000-024-033,633790230367016106,27.05.2009 14:10:36:700,,,,sitting
A02,010-000-024-033,633790230368097271,27.05.2009 14:10:36:810,,,0.0568826459348201,sitting
A02,010-000-024-033,633790230369178440,27.05.2009 14:10:36:917,2.9731380939483643,,0.3503607511520386,sitting
A02,010-000-024-033,633790230370259621,27.05.2009 14:10:37:027,2.939701795578003,,,sitting
A02,010-000-024-033,633790230371340789,27.05.2009 14:10:37:133,2.962373733520508,1.3887346982955933,,sitting
A02,010-000-024-033,633790230373503133,27.05.2009 14:10:37:350,2.9295215606689453,1.388057827949524,,sitting
A02,010-000-024-033,633790230374584301,27.05.2009 14:10:37:460,2.930751085281372,,,sitting
A02,010-000-024-033,633790230375665464,27.05.2009 14:10:37:567,,1.4051941633224487,0.1453735828399658,sitting
A02,010-000-024-033,633790230377827812,27.05.2009 14:10:37:783,2.915154933929444,1.4005764722824097,,sitting
A02,010-000-024-033,633790230378908987,27.05.2009 14:10:37:890,2.9407498836517334,1.3579187393188477,-0.0055925576016306,sitting
A02,010-000-024-033,633790230382152503,27.05.2009 14:10:38:217,,,-0.0412276461720466,sitting
A02,010-000-024-033,633790230384314843,27.05.2009 14:10:38:430,2.95656418800354,,,sitting
A02,010-000-024-033,633790230386477176,27.05.2009 14:10:38:647,,,0.012370434589684,sitting
A02,010-000-024-033,633790230387558347,27.05.2009 14:10:38:757,,1.4568735361099243,,sitting
A02,010-000-024-033,633790230388639531,27.05.2009 14:10:38:863,2.9971354007720947,,,sitting
A02,010-000-024-033,633790230389720707,27.05.2009 14:10:38:973,3.002270460128784,,,sitting
A02,010-000-024-033,633790230390801876,27.05.2009 14:10:39:080,2.976522207260132,,,sitting
A02,010-000-024-033,633790230391883053,27.05.2009 14:10:39:187,3.040695905685425,,-0.1150508970022201,sitting
A02,010-000-024-033,633790230392964216,27.05.2009 14:10:39:297,,,0.0832903832197189,sitting
A02,010-000-024-033,633790230394045391,27.05.2009 14:10:39:403,2.97502064704895,1.4490549564361572,,sitting
A02,010-000-024-033,633790230395126566,27.05.2009 14:10:39:513,,,0.1100009158253669,sitting
A02,010-000-024-033,633790230396207743,27.05.2009 14:10:39:620,3.018256902694702,1.4760490655899048,,sitting
A02,010-000-024-033,633790230397288924,27.05.2009 14:10:39:730,,,-0.0060242479667067,sitting
A02,010-000-024-033,633790230398370102,27.05.2009 14:10:39:837,3.0020830631256104,1.4483120441436768,-0.013510669581592,sitting
A02,010-000-024-033,633790230399451270,27.05.2009 14:10:39:947,3.0294485092163086,1.5036858320236206,0.3226281404495239,sitting
A02,010-000-024-033,633790230400532437,27.05.2009 14:10:40:053,3.0139472484588623,1.468583583831787,,sitting
A02,010-000-024-033,633790230401613609,27.05.2009 14:10:40:160,,1.4665040969848633,0.2450437247753143,sitting
A02,010-000-024-033,633790230402694786,27.05.2009 14:10:40:270,2.989621162414551,1.4243111610412598,,sitting
A02,010-000-024-033,633790230403775967,27.05.2009 14:10:40:377,,,,sitting
A02,010-000-024-033,633790230404857143,27.05.2009 14:10:40:487,,1.493287444114685,,sitting
A02,010-000-024-033,633790230405938306,27.05.2009 14:10:40:593,2.9757540225982666,1.416375994682312,,sitting
A02,010-000-024-033,633790230407019478,27.05.2009 14:10:40:703,,,0.3298790752887726,sitting
A02,010-000-024-033,633790230408100653,27.05.2009 14:10:40:810,3.013913154602051,1.467537522315979,0.2672677338123321,sitting
A02,010-000-024-033,633790230409181820,27.05.2009 14:10:40:917,3.0131185054779053,1.464661955833435,,sitting
A02,010-000-024-033,633790230410262989,27.05.2009 14:10:41:027,3.0294418334960938,,,sitting
A02,010-000-024-033,633790230411344169,27.05.2009 14:10:41:133,3.050416946411133,,0.3187208175659179,sitting
A02,010-000-024-033,633790230412425341,27.05.2009 14:10:41:243,,,0.260695606470108,sitting
A02,010-000-024-033,633790230413506524,27.05.2009 14:10:41:350,3.031008720397949,1.4972074031829834,0.3238328695297241,sitting
A02,010-000-024-033,633790230415668869,27.05.2009 14:10:41:567,,,,sitting
A02,010-000-024-033,633790230417831210,27.05.2009 14:10:41:783,2.9531800746917725,1.4128336906433103,-0.003995363600552,sitting
A02,010-000-024-033,633790230418912382,27.05.2009 14:10:41:890,,,,sitting
A02,010-000-024-033,633790230419993557,27.05.2009 14:10:42:000,,1.494967699050903,,sitting
A02,010-000-024-033,633790230421074732,27.05.2009 14:10:42:107,2.954578161239624,1.4065279960632324,,sitting
A02,010-000-024-033,633790230422155911,27.05.2009 14:10:42:217,2.9470906257629395,,,sitting
A02,010-000-024-033,633790230423237086,27.05.2009 14:10:42:323,2.966731071472168,1.395211696624756,,sitting
A02,010-000-024-033,633790230424318267,27.05.2009 14:10:42:433,,1.4254262447357178,,sitting
A02,010-000-024-033,633790230425399435,27.05.2009 14:10:42:540,2.976713895797729,1.413439154624939,0.0496248342096805,sitting
A02,010-000-024-033,633790230426480621,27.05.2009 14:10:42:647,,1.4098472595214844,,sitting
A02,010-000-024-033,633790230427561790,27.05.2009 14:10:42:757,,,,sitting
A02,010-000-024-033,633790230428642976,27.05.2009 14:10:42:863,2.954615592956543,,,sitting
A02,010-000-024-033,633790230429724158,27.05.2009 14:10:42:973,,1.3985942602157593,,sitting
A02,010-000-024-033,633790230430805334,27.05.2009 14:10:43:080,2.9513707160949707,,,sitting
A02,010-000-024-033,633790230432967685,27.05.2009 14:10:43:297,,,0.2860962152481079,sitting
A02,010-000-024-033,633790230434048864,27.05.2009 14:10:43:403,,1.403204321861267,,sitting
A02,010-000-024-033,633790230435130039,27.05.2009 14:10:43:513,,1.3429261445999146,,sitting
A02,010-000-024-033,633790230436211209,27.05.2009 14:10:43:620,3.0911705493927,,,sitting
A02,010-000-024-033,633790230437292387,27.05.2009 14:10:43:730,2.9313690662384038,1.3304443359375,,sitting
A02,010-000-024-033,633790230438373555,27.05.2009 14:10:43:837,2.848576545715332,,,sitting
A02,010-000-024-033,633790230439454726,27.05.2009 14:10:43:947,2.774011373519897,1.1867457628250122,0.1434841156005859,sitting
A02,010-000-024-033,633790230440535896,27.05.2009 14:10:44:053,,1.2116395235061646,,sitting
A02,010-000-024-033,633790230441617070,27.05.2009 14:10:44:163,2.7733283042907715,1.2487499713897705,0.0686148405075073,standing up from sitting
A02,010-000-024-033,633790230442698248,27.05.2009 14:10:44:270,2.7926249504089355,1.2436156272888184,,standing up from sitting
A02,010-000-024-033,633790230443779429,27.05.2009 14:10:44:377,,1.1674641370773315,-0.0222166739404201,standing up from sitting
A02,010-000-024-033,633790230444860603,27.05.2009 14:10:44:487,2.7496912479400635,,0.1504930257797241,standing up from sitting
A02,010-000-024-033,633790230445941781,27.05.2009 14:10:44:593,,1.3566248416900637,0.3345414102077484,standing up from sitting
A02,010-000-024-033,633790230447022964,27.05.2009 14:10:44:703,,,0.4242108166217804,standing up from sitting
A02,010-000-024-033,633790230448104149,27.05.2009 14:10:44:810,,,0.3666401505470276,standing up from sitting
A02,010-000-024-033,633790230449185316,27.05.2009 14:10:44:920,,,,standing up from sitting
A02,010-000-024-033,633790230450266493,27.05.2009 14:10:45:027,2.819497346878052,,0.2361906468868255,standing up from sitting
A02,010-000-024-033,633790230451347667,27.05.2009 14:10:45:133,2.782491683959961,1.281162977218628,,walking
A02,010-000-024-033,633790230453510014,27.05.2009 14:10:45:350,,,0.090294025838375,walking
A02,010-000-024-033,633790230454591197,27.05.2009 14:10:45:460,,1.2879350185394287,0.2340523451566696,walking
A02,010-000-024-033,633790230455672373,27.05.2009 14:10:45:567,,,,walking
A02,010-000-024-033,633790230456753552,27.05.2009 14:10:45:677,2.7930614948272705,1.657700777053833,0.3180525302886963,walking
A02,010-000-024-033,633790230457834724,27.05.2009 14:10:45:783,2.6380040645599365,1.583926796913147,,walking
A02,010-000-024-033,633790230458915897,27.05.2009 14:10:45:890,,,0.1986876428127288,walking
A02,010-000-024-033,633790230459997071,27.05.2009 14:10:46:000,2.8935115337371826,,0.1872646063566208,walking
A02,010-000-024-033,633790230461078243,27.05.2009 14:10:46:107,,1.3478779792785645,0.2255281805992126,walking
A02,010-000-024-033,633790230462159412,27.05.2009 14:10:46:217,2.958690643310547,,0.3613089323043823,walking
A02,010-000-024-033,633790230464321752,27.05.2009 14:10:46:433,2.960111618041992,,,walking
A02,010-000-024-033,633790230465402925,27.05.2009 14:10:46:540,2.908200025558472,,0.1841710060834884,walking
A02,010-000-024-033,633790230466484108,27.05.2009 14:10:46:650,2.9179184436798096,,0.3161295652389526,walking
A02,010-000-024-033,633790230467565294,27.05.2009 14:10:46:757,,,,walking
A02,010-000-024-033,633790230468646467,27.05.2009 14:10:46:863,,,0.2961277663707733,walking
A02,010-000-024-033,633790230469727647,27.05.2009 14:10:46:973,2.944115161895752,,,walking
A02,010-000-024-033,633790230470808809,27.05.2009 14:10:47:080,,,0.2690227329730987,walking
A02,010-000-024-033,633790230471890001,27.05.2009 14:10:47:190,,1.34028422832489,,walking
A02,010-000-024-033,633790230472971172,27.05.2009 14:10:47:297,2.902182340621948,1.368900179862976,,walking
A02,010-000-024-033,633790230474052345,27.05.2009 14:10:47:407,2.84698486328125,,0.3811195790767669,walking
A02,010-000-024-033,633790230475133514,27.05.2009 14:10:47:513,2.8188412189483643,,0.3560091555118561,walking
A02,010-000-024-033,633790230476214682,27.05.2009 14:10:47:620,2.776843547821045,1.5582818984985352,,walking
A02,010-000-024-033,633790230479458196,27.05.2009 14:10:47:947,,,0.0655123889446258,walking
A02,010-000-024-033,633790230480539371,27.05.2009 14:10:48:053,,1.6979665756225586,0.1502278447151184,walking
A02,010-000-024-033,633790230481620548,27.05.2009 14:10:48:163,,,,walking
A02,010-000-024-033,633790230482701728,27.05.2009 14:10:48:270,2.5431222915649414,1.466875433921814,,walking
A02,010-000-024-033,633790230483782898,27.05.2009 14:10:48:377,2.524657964706421,1.439979076385498,0.1523902118206024,walking
A02,010-000-024-033,633790230484864078,27.05.2009 14:10:48:487,2.5450754165649414,,0.115846149623394,walking
A02,010-000-024-033,633790230485945260,27.05.2009 14:10:48:593,2.519446849822998,,0.090750940144062,walking
A02,010-000-024-033,633790230487026436,27.05.2009 14:10:48:703,,,0.0512941740453243,walking
A02,010-000-024-033,633790230488107608,27.05.2009 14:10:48:810,,1.527307391166687,,walking
A02,010-000-024-033,633790230489188787,27.05.2009 14:10:48:920,2.503123998641968,,0.1021131947636604,walking
A02,010-000-024-033,633790230490269963,27.05.2009 14:10:49:027,2.431845188140869,,0.1766062974929809,walking
A02,010-000-024-033,633790230491351154,27.05.2009 14:10:49:137,2.439873695373535,,,walking
A02,010-000-024-033,633790230492432323,27.05.2009 14:10:49:243,,,,walking
A02,010-000-024-033,633790230493513498,27.05.2009 14:10:49:350,2.5749568939208984,1.5761760473251345,0.260045439004898,walking
A02,010-000-024-033,633790230494594672,27.05.2009 14:10:49:460,2.567789077758789,,,walking
A02,010-000-024-033,633790230495675848,27.05.2009 14:10:49:567,2.7208118438720703,,,walking
A02,010-000-024-033,633790230496757015,27.05.2009 14:10:49:677,2.91874623298645,,,walking
A02,010-000-024-033,633790230497838197,27.05.2009 14:10:49:783,,,0.2079851329326629,walking
A02,010-000-024-033,633790230498919359,27.05.2009 14:10:49:893,,,0.2683296203613281,walking
A02,010-000-024-033,633790230500000541,27.05.2009 14:10:50:000,2.9736196994781494,1.2755695581436155,0.1864008605480194,walking
A02,010-000-024-033,633790230501081720,27.05.2009 14:10:50:107,2.9359748363494877,,0.230111762881279,falling
A02,010-000-024-033,633790230502162899,27.05.2009 14:10:50:217,3.016108751296997,,0.1709680557250976,falling
A02,010-000-024-033,633790230503244072,27.05.2009 14:10:50:323,2.9423768520355225,1.2407764196395874,0.3603868782520294,falling
A02,010-000-024-033,633790230504325257,27.05.2009 14:10:50:433,2.9450197219848637,1.231262445449829,0.3491425812244415,falling
A02,010-000-024-033,633790230505406429,27.05.2009 14:10:50:540,2.8881170749664307,1.2463144063949585,0.0742755681276321,falling
A02,010-000-024-033,633790230506487610,27.05.2009 14:10:50:650,2.849397659301758,,0.1048873290419578,falling
A02,010-000-024-033,633790230507568786,27.05.2009 14:10:50:757,,1.340295433998108,0.2421207576990127,falling
A02,010-000-024-033,633790230508649953,27.05.2009 14:10:50:863,2.586214065551758,1.5101866722106934,0.8000986576080322,falling
A02,010-000-024-033,633790230509731130,27.05.2009 14:10:50:973,,,,falling
A02,010-000-024-033,633790230510812308,27.05.2009 14:10:51:080,,,0.344155490398407,falling
A02,010-000-024-033,633790230511893477,27.05.2009 14:10:51:190,,1.829400658607483,,falling
A02,010-000-024-033,633790230512974656,27.05.2009 14:10:51:297,,,,falling
A02,010-000-024-033,633790230514055822,27.05.2009 14:10:51:407,,,,falling
A02,010-000-024-033,633790230515137007,27.05.2009 14:10:51:513,3.313472986221313,1.4219776391983032,,lying
A02,010-000-024-033,633790230516218175,27.05.2009 14:10:51:623,,1.6387306451797483,,lying
A02,010-000-024-033,633790230517299355,27.05.2009 14:10:51:730,,,0.3051841259002685,lying
A02,010-000-024-033,633790230518380533,27.05.2009 14:10:51:837,3.184786558151245,1.5179342031478882,0.2613269686698913,lying
A02,010-000-024-033,633790230519461698,27.05.2009 14:10:51:947,3.2107770442962646,1.6175425052642822,0.1675871312618255,lying
A02,010-000-024-033,633790230520542876,27.05.2009 14:10:52:053,,,,lying
A02,010-000-024-033,633790230521624057,27.05.2009 14:10:52:163,3.3890085220336914,,0.2566072642803192,lying
A02,010-000-024-033,633790230522705240,27.05.2009 14:10:52:270,,1.4393240213394165,0.3120934069156647,lying
A02,010-000-024-033,633790230523786417,27.05.2009 14:10:52:380,3.3892862796783447,,,lying
A02,010-000-024-033,633790230524867599,27.05.2009 14:10:52:487,,1.6481733322143557,0.1812057197093963,lying
A02,010-000-024-033,633790230525948775,27.05.2009 14:10:52:593,,1.623249888420105,0.1848224848508834,lying
A02,010-000-024-033,633790230527029957,27.05.2009 14:10:52:703,3.3501362800598145,,,lying
A02,010-000-024-033,633790230528111146,27.05.2009 14:10:52:810,3.1734554767608643,1.6358437538146973,0.178556427359581,lying
A02,010-000-024-033,633790230529192320,27.05.2009 14:10:52:920,3.388806104660034,1.3487573862075806,0.266397625207901,lying
A02,010-000-024-033,633790230530273492,27.05.2009 14:10:53:027,,,,lying
A02,010-000-024-033,633790230531354664,27.05.2009 14:10:53:137,3.402618646621704,,,lying
A02,010-000-024-033,633790230532435837,27.05.2009 14:10:53:243,,1.3829399347305298,0.273477554321289,lying
A02,010-000-024-033,633790230533517002,27.05.2009 14:10:53:353,,,,lying
A02,010-000-024-033,633790230534598182,27.05.2009 14:10:53:460,3.3491194248199463,,0.2877790629863739,lying
A02,010-000-024-033,633790230535679354,27.05.2009 14:10:53:567,3.4770524501800537,,,lying
A02,010-000-024-033,633790230536760540,27.05.2009 14:10:53:677,,1.4056094884872437,,lying
A02,010-000-024-033,633790230537841707,27.05.2009 14:10:53:783,,1.407775640487671,,lying
A02,010-000-024-033,633790230538922888,27.05.2009 14:10:53:893,3.412861585617065,1.3778541088104248,0.2813215851783752,lying
A02,010-000-024-033,633790230540004061,27.05.2009 14:10:54:000,,1.376013159751892,,lying
A02,010-000-024-033,633790230541085246,27.05.2009 14:10:54:110,,,0.1973889172077179,lying
A02,010-000-024-033,633790230542166421,27.05.2009 14:10:54:217,3.20503044128418,,0.1930866688489914,lying
A02,010-000-024-033,633790230543247596,27.05.2009 14:10:54:323,3.220503568649292,,0.2167104035615921,lying
A02,010-000-024-033,633790230544328769,27.05.2009 14:10:54:433,3.4132726192474365,,,lying
A02,010-000-024-033,633790230545409947,27.05.2009 14:10:54:540,3.2284672260284424,,,lying
A02,010-000-024-033,633790230546491119,27.05.2009 14:10:54:650,,,0.2949255108833313,lying
A02,010-000-024-033,633790230547572284,27.05.2009 14:10:54:757,,,,lying
A02,010-000-024-033,633790230548653446,27.05.2009 14:10:54:867,,1.7395817041397097,0.2707986831665039,lying
A02,010-000-024-033,633790230549734620,27.05.2009 14:10:54:973,3.282991409301758,,,lying
A02,010-000-024-033,633790230550815788,27.05.2009 14:10:55:080,,1.5404475927352903,0.1243593022227287,lying
A02,010-000-024-033,633790230551896969,27.05.2009 14:10:55:190,,,,lying
