Sequence_Name,Tag_identificator,timestamp,date_FORMAT,x_coordinate,y_coordinate,z_coordinate,activity
A01,020-000-032-221,633790226098581653,27.05.2009 14:03:29:857,3.1155383586883545,,0.7990272641181946,sitting down
A01,020-000-032-221,633790226099662830,27.05.2009 14:03:29:967,,,,sitting down
A01,020-000-032-221,633790226100744015,27.05.2009 14:03:30:073,,,0.6913813948631287,sitting down
A01,020-000-032-221,633790226101825191,27.05.2009 14:03:30:183,4.638154029846191,0.6487777829170227,,sitting down
A01,020-000-032-221,633790226102906364,27.05.2009 14:03:30:290,3.0362937450408936,,,sitting down
A01,020-000-032-221,633790226103987540,27.05.2009 14:03:30:400,3.0899438858032227,2.2639739513397217,,sitting down
A01,020-000-032-221,633790226105068719,27.05.2009 14:03:30:507,,2.2763476371765137,0.6889973878860474,sitting down
A01,020-000-032-221,633790226106149894,27.05.2009 14:03:30:613,3.0130507946014404,2.2868595123291016,,sitting down
A01,020-000-032-221,633790226107231069,27.05.2009 14:03:30:723,,2.2915446758270264,,sitting down
A01,020-000-032-221,633790226108312239,27.05.2009 14:03:30:830,2.9739012718200684,,,sitting down
A01,020-000-032-221,633790226109393416,27.05.2009 14:03:30:940,,,0.7566899657249451,sitting down
A01,020-000-032-221,633790226110474590,27.05.2009 14:03:31:047,2.96327543258667,2.418677806854248,,sitting down
A01,020-000-032-221,633790226111555768,27.05.2009 14:03:31:157,,,,sitting
A01,020-000-032-221,633790226112636940,27.05.2009 14:03:31:263,,2.42456603050232,,sitting
A01,020-000-032-221,633790226113718120,27.05.2009 14:03:31:373,,,0.7011955380439758,sitting
A01,020-000-032-221,633790226114799298,27.05.2009 14:03:31:480,,2.3795299530029297,0.5505897402763367,sitting
A01,020-000-032-221,633790226115880490,27.05.2009 14:03:31:587,3.009552001953125,2.328188896179199,,sitting
A01,020-000-032-221,633790226116961653,27.05.2009 14:03:31:697,,,0.7286152839660645,sitting
A01,020-000-032-221,633790226118042820,27.05.2009 14:03:31:803,,,0.6295561790466309,sitting
A01,020-000-032-221,633790226119123994,27.05.2009 14:03:31:913,,,,sitting
A01,020-000-032-221,633790226120205182,27.05.2009 14:03:32:020,,2.228726863861084,,sitting
A01,020-000-032-221,633790226121286356,27.05.2009 14:03:32:130,3.072803258895874,,,sitting
A01,020-000-032-221,633790226122367546,27.05.2009 14:03:32:237,,,,sitting
A01,020-000-032-221,633790226123448716,27.05.2009 14:03:32:343,,2.210646152496338,,sitting
A01,020-000-032-221,633790226124529887,27.05.2009 14:03:32:453,,,0.7787083983421326,sitting
A01,020-000-032-221,633790226125611061,27.05.2009 14:03:32:560,,,0.6836624145507812,sitting
A01,020-000-032-221,633790226126692234,27.05.2009 14:03:32:670,3.033303737640381,2.46937894821167,,sitting
A01,020-000-032-221,633790226127773401,27.05.2009 14:03:32:777,3.1156084537506104,2.3425936698913574,,sitting
A01,020-000-032-221,633790226128854577,27.05.2009 14:03:32:887,,2.377194404602051,0.6949178576469421,sitting
A01,020-000-032-221,633790226129935762,27.05.2009 14:03:32:993,3.024425983428955,2.3968074321746826,0.7283679246902466,sitting
A01,020-000-032-221,633790226131016936,27.05.2009 14:03:33:103,,2.442858457565308,0.7885839343070984,sitting
A01,020-000-032-221,633790226132098112,27.05.2009 14:03:33:210,,2.486739158630371,0.6800877451896667,sitting
A01,020-000-032-221,633790226133179289,27.05.2009 14:03:33:317,2.973865509033203,,,sitting
A01,020-000-032-221,633790226134260467,27.05.2009 14:03:33:427,,2.3007705211639404,0.7185068726539612,sitting
A01,020-000-032-221,633790226135341645,27.05.2009 14:03:33:533,,,0.6431928873062134,sitting
A01,020-000-032-221,633790226136422816,27.05.2009 14:03:33:643,3.0229709148406982,2.3956661224365234,0.7509382963180542,sitting
A01,020-000-032-221,633790226137504001,27.05.2009 14:03:33:750,,2.2496120929718018,,sitting
A01,020-000-032-221,633790226138585173,27.05.2009 14:03:33:860,3.042050361633301,2.566673517227173,,sitting
A01,020-000-032-221,633790226139666348,27.05.2009 14:03:33:967,3.0904295444488525,2.378870248794556,0.6699124574661255,sitting
A01,020-000-032-221,633790226140747516,27.05.2009 14:03:34:073,3.1124067306518555,2.343603134155273,0.7801995873451233,sitting
A01,020-000-032-221,633790226141828697,27.05.2009 14:03:34:183,3.0952253341674805,,0.551923394203186,sitting
A01,020-000-032-221,633790226142909872,27.05.2009 14:03:34:290,,2.488456964492798,,sitting
A01,020-000-032-221,633790226143991049,27.05.2009 14:03:34:400,,,0.7673317193984985,sitting
A01,020-000-032-221,633790226145072226,27.05.2009 14:03:34:507,,,,sitting
A01,020-000-032-221,633790226146153411,27.05.2009 14:03:34:617,3.002157688140869,2.539146900177002,0.5519267916679382,sitting
A01,020-000-032-221,633790226147234584,27.05.2009 14:03:34:723,3.0791828632354736,,0.7210805416107178,sitting
A01,020-000-032-221,633790226148315769,27.05.2009 14:03:34:830,,,,sitting
A01,020-000-032-221,633790226149396941,27.05.2009 14:03:34:940,3.137467384338379,,,sitting
A01,020-000-032-221,633790226150478114,27.05.2009 14:03:35:047,,2.435096263885498,,sitting
A01,020-000-032-221,633790226151559282,27.05.2009 14:03:35:157,,2.3917839527130127,0.7378021478652954,sitting
A01,020-000-032-221,633790226152640457,27.05.2009 14:03:35:263,3.010486364364624,2.4857869148254395,0.8445643186569214,sitting
A01,020-000-032-221,633790226153721630,27.05.2009 14:03:35:373,3.0302391052246094,,,sitting
A01,020-000-032-221,633790226154802814,27.05.2009 14:03:35:480,3.004586696624756,2.4339940547943115,,sitting
A01,020-000-032-221,633790226155883977,27.05.2009 14:03:35:590,,2.4285168647766118,0.7071765661239624,sitting
A01,020-000-032-221,633790226156965157,27.05.2009 14:03:35:697,3.113853931427002,,,sitting
A01,020-000-032-221,633790226158046328,27.05.2009 14:03:35:803,,,0.770346462726593,sitting
A01,020-000-032-221,633790226159127512,27.05.2009 14:03:35:913,,,0.7327057123184204,sitting
A01,020-000-032-221,633790226160208690,27.05.2009 14:03:36:020,,,0.6277623176574707,sitting
A01,020-000-032-221,633790226161289860,27.05.2009 14:03:36:130,3.040048122406006,2.488363027572632,,sitting
A01,020-000-032-221,633790226162371027,27.05.2009 14:03:36:237,,,0.7673472762107849,sitting
A01,020-000-032-221,633790226163452200,27.05.2009 14:03:36:347,,2.423434019088745,,sitting
A01,020-000-032-221,633790226164533369,27.05.2009 14:03:36:453,3.067153215408325,2.4070687294006348,0.77299565076828,sitting
A01,020-000-032-221,633790226165614543,27.05.2009 14:03:36:560,,2.443199634552002,,sitting
A01,020-000-032-221,633790226166695712,27.05.2009 14:03:36:670,,2.394394397735596,,sitting
A01,020-000-032-221,633790226167776891,27.05.2009 14:03:36:777,,2.358529567718506,0.7648967504501343,sitting
A01,020-000-032-221,633790226168858076,27.05.2009 14:03:36:887,3.0587258338928223,,,sitting
A01,020-000-032-221,633790226169939265,27.05.2009 14:03:36:993,3.0588619709014893,,,sitting
A01,020-000-032-221,633790226171020439,27.05.2009 14:03:37:103,,2.396005392074585,0.8214445114135742,sitting
A01,020-000-032-221,633790226172101613,27.05.2009 14:03:37:210,,,,sitting
A01,020-000-032-221,633790226174263962,27.05.2009 14:03:37:427,,2.543159484863281,0.6611878871917725,sitting
A01,020-000-032-221,633790226175345139,27.05.2009 14:03:37:533,3.076184034347534,2.352346897125244,,sitting
A01,020-000-032-221,633790226176426319,27.05.2009 14:03:37:643,3.1049230098724365,,,sitting
A01,020-000-032-221,633790226177507491,27.05.2009 14:03:37:750,3.0604894161224365,,,sitting
A01,020-000-032-221,633790226178588676,27.05.2009 14:03:37:860,2.829570770263672,,0.5558371543884277,sitting
A01,020-000-032-221,633790226179669854,27.05.2009 14:03:37:967,,,,sitting
A01,020-000-032-221,633790226180751043,27.05.2009 14:03:38:077,,,,sitting
A01,020-000-032-221,633790226181832218,27.05.2009 14:03:38:183,,2.282280445098877,,sitting
A01,020-000-032-221,633790226182913399,27.05.2009 14:03:38:290,,2.2632622718811035,,sitting
A01,020-000-032-221,633790226183994575,27.05.2009 14:03:38:400,2.936985492706299,,,sitting
A01,020-000-032-221,633790226185075753,27.05.2009 14:03:38:507,3.099674940109253,2.0406041145324707,,sitting
A01,020-000-032-221,633790226186156934,27.05.2009 14:03:38:617,3.0864617824554443,,0.7901548743247986,sitting
A01,020-000-032-221,633790226187238106,27.05.2009 14:03:38:723,3.0997674465179443,,,sitting
A01,020-000-032-221,633790226188319279,27.05.2009 14:03:38:833,2.955726623535156,,0.6395614743232727,sitting
A01,020-000-032-221,633790226189400461,27.05.2009 14:03:38:940,,,,sitting
A01,020-000-032-221,633790226190481635,27.05.2009 14:03:39:047,,,,sitting
A01,020-000-032-221,633790226191562823,27.05.2009 14:03:39:157,3.03009295463562,,,sitting
A01,020-000-032-221,633790226192643996,27.05.2009 14:03:39:263,3.0699353218078613,,0.6313850283622742,sitting
A01,020-000-032-221,633790226193725172,27.05.2009 14:03:39:373,,,,sitting
A01,020-000-032-221,633790226194806348,27.05.2009 14:03:39:480,,2.422309160232544,0.6497953534126282,sitting
A01,020-000-032-221,633790226195887535,27.05.2009 14:03:39:590,,,,sitting
A01,020-000-032-221,633790226198049890,27.05.2009 14:03:39:803,,2.188689708709717,0.6325044631958008,sitting
A01,020-000-032-221,633790226199131066,27.05.2009 14:03:39:913,3.068960666656494,2.21754789352417,,sitting
A01,020-000-032-221,633790226200212241,27.05.2009 14:03:40:020,2.9487624168396,,0.701779305934906,sitting
A01,020-000-032-221,633790226201293411,27.05.2009 14:03:40:130,,,,sitting
A01,020-000-032-221,633790226202374592,27.05.2009 14:03:40:237,,,0.7566854953765869,sitting
A01,020-000-032-221,633790226203455768,27.05.2009 14:03:40:347,3.0623319149017334,2.189171075820923,,sitting
A01,020-000-032-221,633790226204536956,27.05.2009 14:03:40:453,2.931434392929077,,0.7601734399795532,sitting
A01,020-000-032-221,633790226205618129,27.05.2009 14:03:40:563,,2.2928967475891118,,sitting
A01,020-000-032-221,633790226206699300,27.05.2009 14:03:40:670,2.9864730834960938,2.2982563972473145,0.6276689767837524,sitting
A01,020-000-032-221,633790226207780466,27.05.2009 14:03:40:777,,,,sitting
A01,020-000-032-221,633790226208861639,27.05.2009 14:03:40:887,,2.385372877120972,0.6672035455703735,sitting
A01,020-000-032-221,633790226209942808,27.05.2009 14:03:40:993,,2.359555244445801,,sitting
A01,020-000-032-221,633790226211023981,27.05.2009 14:03:41:103,2.974698066711426,,0.6360043287277222,sitting
A01,020-000-032-221,633790226212105153,27.05.2009 14:03:41:210,3.0407235622406006,,0.6632642149925232,sitting
A01,020-000-032-221,633790226213186321,27.05.2009 14:03:41:320,,,,sitting
A01,020-000-032-221,633790226214267506,27.05.2009 14:03:41:427,3.0223872661590576,2.435096263885498,0.6262261867523193,sitting
A01,020-000-032-221,633790226215348685,27.05.2009 14:03:41:533,,2.3794057369232178,0.541542649269104,sitting
A01,020-000-032-221,633790226216429851,27.05.2009 14:03:41:643,2.8217320442199707,2.5620338916778564,,sitting
A01,020-000-032-221,633790226217511027,27.05.2009 14:03:41:750,2.844803810119629,2.545748710632324,,sitting
A01,020-000-032-221,633790226218592195,27.05.2009 14:03:41:860,,,0.6652510762214661,sitting
A01,020-000-032-221,633790226219673372,27.05.2009 14:03:41:967,3.118532657623291,,0.7073197364807129,sitting
A01,020-000-032-221,633790226220754544,27.05.2009 14:03:42:077,,,0.6237241625785828,sitting
A01,020-000-032-221,633790226221835725,27.05.2009 14:03:42:183,2.9676012992858887,2.476353406906128,,sitting
A01,020-000-032-221,633790226222916892,27.05.2009 14:03:42:293,2.819476127624512,,0.5923488736152649,sitting
A01,020-000-032-221,633790226223998060,27.05.2009 14:03:42:400,,2.366422653198242,0.5862966775894165,sitting
A01,020-000-032-221,633790226225079232,27.05.2009 14:03:42:507,,2.456483840942383,,sitting
A01,020-000-032-221,633790226226160405,27.05.2009 14:03:42:617,2.822798013687134,,0.556000292301178,sitting
A01,020-000-032-221,633790226227241573,27.05.2009 14:03:42:723,,2.5115954875946045,0.6626686453819275,sitting
A01,020-000-032-221,633790226228322742,27.05.2009 14:03:42:833,2.8779985904693604,,,sitting
A01,020-000-032-221,633790226229403915,27.05.2009 14:03:42:940,,,0.6579780578613281,sitting
A01,020-000-032-221,633790226230485087,27.05.2009 14:03:43:050,,,0.669044554233551,sitting
A01,020-000-032-221,633790226231566262,27.05.2009 14:03:43:157,2.917140007019043,2.385502815246582,0.6033700108528137,sitting
A01,020-000-032-221,633790226232647434,27.05.2009 14:03:43:263,2.904067039489746,2.433852195739746,,sitting
A01,020-000-032-221,633790226233728607,27.05.2009 14:03:43:373,2.903008222579956,2.3963887691497803,,sitting
A01,020-000-032-221,633790226234809785,27.05.2009 14:03:43:480,2.882028341293335,,0.6967445015907288,sitting
A01,020-000-032-221,633790226236972131,27.05.2009 14:03:43:697,,,0.6479175090789795,sitting
A01,020-000-032-221,633790226238053311,27.05.2009 14:03:43:807,,2.4227371215820312,0.6513092517852783,sitting
A01,020-000-032-221,633790226239134495,27.05.2009 14:03:43:913,,2.417116165161133,0.6592189073562622,sitting
A01,020-000-032-221,633790226240215661,27.05.2009 14:03:44:020,,,,sitting
A01,020-000-032-221,633790226241296843,27.05.2009 14:03:44:130,,2.4629828929901123,,sitting
A01,020-000-032-221,633790226242378018,27.05.2009 14:03:44:237,,2.4137251377105717,,sitting
A01,020-000-032-221,633790226243459200,27.05.2009 14:03:44:347,2.78401780128479,2.5930564403533936,0.5252054929733276,sitting
A01,020-000-032-221,633790226244540377,27.05.2009 14:03:44:453,,,0.6001396179199219,sitting
A01,020-000-032-221,633790226245621562,27.05.2009 14:03:44:563,2.8346638679504395,,0.5622371435165405,sitting
A01,020-000-032-221,633790226246702741,27.05.2009 14:03:44:670,2.992955207824707,2.492353916168213,,sitting
A01,020-000-032-221,633790226247783912,27.05.2009 14:03:44:780,,2.4602956771850586,0.6429964303970337,sitting
A01,020-000-032-221,633790226248865088,27.05.2009 14:03:44:887,,2.735508918762207,,sitting
A01,020-000-032-221,633790226249946261,27.05.2009 14:03:44:993,2.9369866847991943,,0.7477534413337708,sitting
A01,020-000-032-221,633790226250941063,27.05.2009 14:03:45:093,,,0.6362948417663574,standing up from sitting
A01,020-000-032-221,633790226252022240,27.05.2009 14:03:45:203,,2.2794690132141118,0.6205899119377136,standing up from sitting
A01,020-000-032-221,633790226253103418,27.05.2009 14:03:45:310,3.104224443435669,,,standing up from sitting
A01,020-000-032-221,633790226254184591,27.05.2009 14:03:45:420,3.033036470413208,,,standing up from sitting
A01,020-000-032-221,633790226255265769,27.05.2009 14:03:45:527,,,,standing up from sitting
A01,020-000-032-221,633790226256346947,27.05.2009 14:03:45:633,3.1836369037628174,,,standing up from sitting
A01,020-000-032-221,633790226257428117,27.05.2009 14:03:45:743,3.1558773517608643,1.954020380973816,0.5016158223152161,standing up from sitting
A01,020-000-032-221,633790226258509293,27.05.2009 14:03:45:850,3.20099139213562,2.056922674179077,,standing up from sitting
A01,020-000-032-221,633790226259590467,27.05.2009 14:03:45:960,,1.7067536115646362,0.461111456155777,standing up from sitting
A01,020-000-032-221,633790226260671646,27.05.2009 14:03:46:067,,1.677693486213684,0.6960561871528625,standing up from sitting
A01,020-000-032-221,633790226261752823,27.05.2009 14:03:46:177,3.352446317672729,1.950886845588684,,standing up from sitting
A01,020-000-032-221,633790226262834000,27.05.2009 14:03:46:283,,1.938292145729065,,standing up from sitting
A01,020-000-032-221,633790226263915173,27.05.2009 14:03:46:390,,2.031296968460083,0.8433876037597656,walking
A01,020-000-032-221,633790226264996348,27.05.2009 14:03:46:500,,,0.7888645529747009,walking
A01,020-000-032-221,633790226266077522,27.05.2009 14:03:46:607,3.3254990577697754,,0.8009822368621826,walking
A01,020-000-032-221,633790226267158705,27.05.2009 14:03:46:717,3.25394606590271,1.9693379402160645,0.8443754315376282,walking
A01,020-000-032-221,633790226268239875,27.05.2009 14:03:46:823,3.21968936920166,,,walking
A01,020-000-032-221,633790226269321061,27.05.2009 14:03:46:933,,2.050581932067871,0.7699910998344421,walking
A01,020-000-032-221,633790226270402231,27.05.2009 14:03:47:040,,,0.8611071705818176,walking
A01,020-000-032-221,633790226271483401,27.05.2009 14:03:47:150,,2.0607664585113525,0.6400720477104187,walking
A01,020-000-032-221,633790226272564572,27.05.2009 14:03:47:257,,1.886971354484558,,walking
A01,020-000-032-221,633790226273645749,27.05.2009 14:03:47:363,3.243205070495605,,0.5477698445320129,walking
A01,020-000-032-221,633790226274726924,27.05.2009 14:03:47:473,3.288045883178711,,0.4438662827014923,walking
A01,020-000-032-221,633790226275808108,27.05.2009 14:03:47:580,3.173630714416504,1.7823808193206787,,walking
A01,020-000-032-221,633790226276889279,27.05.2009 14:03:47:690,,,,walking
A01,020-000-032-221,633790226277970452,27.05.2009 14:03:47:797,,1.5714523792266846,1.4004991054534912,walking
A01,020-000-032-221,633790226279051629,27.05.2009 14:03:47:907,3.281498432159424,1.4987335205078125,,walking
A01,020-000-032-221,633790226280132801,27.05.2009 14:03:48:013,,,0.7216787934303284,falling
A01,020-000-032-221,633790226281213975,27.05.2009 14:03:48:120,,1.1755369901657104,0.4016228318214416,falling
A01,020-000-032-221,633790226283376321,27.05.2009 14:03:48:337,3.684940814971924,1.126239776611328,1.0063151121139526,falling
A01,020-000-032-221,633790226284457493,27.05.2009 14:03:48:447,,,,falling
A01,020-000-032-221,633790226285538670,27.05.2009 14:03:48:553,3.662734270095825,,,falling
A01,020-000-032-221,633790226286619840,27.05.2009 14:03:48:663,3.802591323852539,1.0011426210403442,0.495292603969574,falling
A01,020-000-032-221,633790226287701018,27.05.2009 14:03:48:770,4.087835311889648,,0.1441997736692428,falling
A01,020-000-032-221,633790226289863368,27.05.2009 14:03:48:987,4.026167392730713,1.3076326847076416,0.0072420602664351,lying
A01,020-000-032-221,633790226290944545,27.05.2009 14:03:49:093,,1.1539486646652222,-0.0082509666681289,lying
A01,020-000-032-221,633790226292025722,27.05.2009 14:03:49:203,4.616475582122803,,,lying
A01,020-000-032-221,633790226293106888,27.05.2009 14:03:49:310,,1.3109194040298462,,lying
A01,020-000-032-221,633790226294188051,27.05.2009 14:03:49:420,4.267110824584961,,-0.0815159678459167,lying
A01,020-000-032-221,633790226295269217,27.05.2009 14:03:49:527,4.464440822601318,,-0.13140869140625,lying
A01,020-000-032-221,633790226296350388,27.05.2009 14:03:49:637,,0.9324841499328612,-0.0025065804366022,lying
A01,020-000-032-221,633790226297431559,27.05.2009 14:03:49:743,,0.7126815319061279,,lying
A01,020-000-032-221,633790226298512740,27.05.2009 14:03:49:850,,,0.3763976395130157,lying
A01,020-000-032-221,633790226302837418,27.05.2009 14:03:50:283,,0.6769506931304932,,lying
A01,020-000-032-221,633790226303918597,27.05.2009 14:03:50:393,,0.7805721163749695,,lying
A01,020-000-032-221,633790226304999774,27.05.2009 14:03:50:500,4.663405418395996,,-0.1497641950845718,lying
A01,020-000-032-221,633790226306080956,27.05.2009 14:03:50:607,4.004254817962647,,,lying
A01,020-000-032-221,633790226307162126,27.05.2009 14:03:50:717,,,0.0592760033905506,lying
A01,020-000-032-221,633790226308243296,27.05.2009 14:03:50:823,4.267372131347656,,-0.0868851542472839,lying
A01,020-000-032-221,633790226309324473,27.05.2009 14:03:50:933,,0.9032642841339112,,lying
A01,020-000-032-221,633790226310405647,27.05.2009 14:03:51:040,,0.927839696407318,-0.1812245547771453,lying
A01,020-000-032-221,633790226311486817,27.05.2009 14:03:51:150,,1.2276753187179563,0.0033081462606787,lying
A01,020-000-032-221,633790226312567989,27.05.2009 14:03:51:257,4.144539833068848,,0.1003366783261299,lying
A01,020-000-032-221,633790226313649156,27.05.2009 14:03:51:363,4.271687984466553,1.0242387056350708,0.0490212589502334,lying
A01,020-000-032-221,633790226314730323,27.05.2009 14:03:51:473,,,,lying
A01,020-000-032-221,633790226315811492,27.05.2009 14:03:51:580,4.535287380218506,,,lying
A01,020-000-032-221,633790226316892672,27.05.2009 14:03:51:690,4.194635391235352,,-0.0164254829287529,lying
A01,020-000-032-221,633790226317973844,27.05.2009 14:03:51:797,4.077013969421387,,-0.1140319630503654,lying
A01,020-000-032-221,633790226319055033,27.05.2009 14:03:51:907,4.530731678009033,,1.0852400064468384,lying
A01,020-000-032-221,633790226325542069,27.05.2009 14:03:52:553,,,-0.289268434047699,lying
A01,020-000-032-221,633790226326623240,27.05.2009 14:03:52:663,,1.146561861038208,0.2766379415988922,lying
A01,020-000-032-221,633790226327704420,27.05.2009 14:03:52:770,,1.1917091608047483,0.3143274784088135,lying
A01,020-000-032-221,633790226328785591,27.05.2009 14:03:52:880,4.584314346313477,,,lying
A01,020-000-032-221,633790226329866761,27.05.2009 14:03:52:987,4.257201671600342,,,lying
A01,020-000-032-221,633790226330947930,27.05.2009 14:03:53:093,,1.2669888734817505,,lying
A01,020-000-032-221,633790226332029107,27.05.2009 14:03:53:203,4.798816204071045,0.5891178250312805,-0.2795722782611847,lying
A01,020-000-032-221,633790226333110293,27.05.2009 14:03:53:310,,,0.1595034897327423,lying
A01,020-000-032-221,633790226334191473,27.05.2009 14:03:53:420,,2.4116439819335938,,lying
A01,020-000-032-221,633790226335272645,27.05.2009 14:03:53:527,4.580817699432373,0.8995108008384705,0.1662025153636932,lying
A01,020-000-032-221,633790226336353819,27.05.2009 14:03:53:637,,,,lying
A01,020-000-032-221,633790226337434992,27.05.2009 14:03:53:743,,0.998004674911499,,lying
A01,020-000-032-221,633790226338516180,27.05.2009 14:03:53:850,4.208604335784912,,,lying
A01,020-000-032-221,633790226339597349,27.05.2009 14:03:53:960,4.17802619934082,1.2470526695251465,0.3630741536617279,lying
A01,020-000-032-221,633790226340678534,27.05.2009 14:03:54:067,4.323276519775391,1.125515103340149,0.1040455400943756,lying
A01,020-000-032-221,633790226342840871,27.05.2009 14:03:54:283,3.3359899520874023,1.5130224227905271,,lying
A01,020-000-032-221,633790226343922049,27.05.2009 14:03:54:393,4.1741251945495605,1.3413056135177612,-0.1629649996757507,lying
A01,020-000-032-221,633790226345003236,27.05.2009 14:03:54:500,4.098922252655029,,0.0326239541172981,lying
A01,020-000-032-221,633790226347165580,27.05.2009 14:03:54:717,,,,lying
A01,020-000-032-221,633790226348246749,27.05.2009 14:03:54:823,,,,lying
A01,020-000-032-221,633790226349327930,27.05.2009 14:03:54:933,4.399411678314209,,,lying
A01,020-000-032-221,633790226350409105,27.05.2009 14:03:55:040,4.512880325317383,,,lying
A01,020-000-032-221,633790226351490286,27.05.2009 14:03:55:150,4.188993453979492,1.4954887628555298,0.0706684589385986,lying
A01,020-000-032-221,633790226352571454,27.05.2009 14:03:55:257,4.3463134765625,1.1471830606460571,-0.0290483478456735,lying
A01,020-000-032-221,633790226353652628,27.05.2009 14:03:55:367,4.500860214233398,,,lying
A01,020-000-032-221,633790226354733803,27.05.2009 14:03:55:473,,1.0514863729476929,0.1927507519721985,lying
A01,020-000-032-221,633790226355814973,27.05.2009 14:03:55:580,4.1737141609191895,,0.4759779274463653,lying
A01,020-000-032-221,633790226356896145,27.05.2009 14:03:55:690,,,0.2702820897102356,lying
A01,020-000-032-221,633790226357977325,27.05.2009 14:03:55:797,4.11143684387207,,,lying
A01,020-000-032-221,633790226359058501,27.05.2009 14:03:55:907,4.141280174255371,,,lying
A01,020-000-032-221,633790226360139667,27.05.2009 14:03:56:013,,,,lying
A01,020-000-032-221,633790226361220831,27.05.2009 14:03:56:123,,0.9183858633041382,0.3161184191703796,lying
A01,020-000-032-221,633790226363383180,27.05.2009 14:03:56:337,4.039804458618164,,,lying
A01,020-000-032-221,633790226364464362,27.05.2009 14:03:56:447,,,,lying
A01,020-000-032-221,633790226365545534,27.05.2009 14:03:56:553,,1.37539541721344,,lying
A01,020-000-032-221,633790226366626699,27.05.2009 14:03:56:663,4.390239715576172,,,lying
A01,020-000-032-221,633790226367707871,27.05.2009 14:03:56:770,4.333919525146484,,,lying
